contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,date,15,16,17,18,19,20,22,23,24,25,26,29,56,60,63,64,72,73,74,75,76,78,79,80,81,82,84,102,103,108,133,146,147,154,214,215,230,231,233,321,322,326,327,328,362,374,375,391,395,396,458,9,62,100,153,160,280,281,282,324,353,390,472,473,21,77,120,323,338,83,89,114,138,254,273,61,66,68,101,121,136,139,314,468,469,28,85,300,275,274,189,192,65,87,69,122,113,216,217,86,67
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2676310269,445,15,2,51,4,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,85.9,47.0,2024-04-21T14:11:45.782,2024-04-23T22:29:30,1.0,"{""id"": 4969714033, ""qualifierId"": 230, ""value"": ""98.6""}",d3hx0exbg1y2bswezmzq78gt0,AaB vs Kolding,2024-04-21,NaN,NaN,true,NaN,,true,true,,NaN,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,47.5,19,NaN,NaN,89.1,47.1,NaN,NaN,true,98.6,49.1,539,0.14259198307991028,NaN,2,2,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,,NaN,,,NaN,,,NaN,,,,,,NaN,,,,,,,,NaN,NaN,,
36g6ifzjliec1jqnbtf7yesme,AaB,2676286143,448,16,1,44,4,R. Thelander,cw6s5hf1tytvb98vjuosz9r6d,1,98.1,46.0,2024-04-21T13:45:38.168,2024-04-21T13:47:18,1.0,"{""id"": 4969529821, ""qualifierId"": 16}",d3hx0exbg1y2bswezmzq78gt0,AaB vs Kolding,2024-04-21,true,true,NaN,NaN,,NaN,NaN,,NaN,true,NaN,true,Center,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,47.0,27.8,NaN,NaN,NaN,NaN,true,NaN,NaN,99.7,49.3,NaN,0.3064649999141693,0.5476,3,2,true,,2024-04-21 14:45:37.966,44:04.062,NaN,99.5,48.0,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,,NaN,,,NaN,,,NaN,,,,,,NaN,,,,,,,,446,true,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2676310921,451,13,2,51,40,M. Vestergård,f58yr2jmfp8kpgprfxbokt1t6,1,75.4,46.2,2024-04-21T14:12:22.167,2024-04-23T22:29:34,NaN,"{""id"": 4969664073, ""qualifierId"": 458}",d3hx0exbg1y2bswezmzq78gt0,AaB vs Kolding,2024-04-21,NaN,NaN,NaN,true,,NaN,true,,NaN,NaN,NaN,NaN,Center,,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.1,84.7,true,NaN,NaN,NaN,NaN,NaN,true,99.1,50,NaN,0.01981360651552677,NaN,1,3,true,,NaN,NaN,true,NaN,NaN,true,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,true,NaN,NaN,NaN,,NaN,,NaN,,,NaN,,NaN,,,NaN,,,NaN,,,,,,NaN,,,,,,,,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2676313295,468,16,2,53,40,A. Njai,f1ba9g771s0zeel0titcj3omi,1,92.4,51.1,2024-04-21T14:14:21.426,2024-04-23T23:29:15,1.0,"{""id"": 4969676037, ""qualifierId"": 56, ""value"": ""Center""}",d3hx0exbg1y2bswezmzq78gt0,AaB vs Kolding,2024-04-21,true,NaN,true,NaN,,NaN,true,,NaN,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.9,20.3,NaN,NaN,NaN,NaN,true,true,NaN,97.7,51.1,NaN,0.1246633529663086,0.8095,3,2,true,,2024-04-21 15:14:20.945,53:39.760,NaN,97.7,51.1,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,true,NaN,NaN,NaN,,NaN,,NaN,,,NaN,,NaN,,,NaN,,,NaN,,,,,,NaN,,,,,,,,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2676319361,494,13,2,58,15,M. Jespersen,7nt9il7b9vvtgfco15bdpfpx,1,85.6,59.3,2024-04-21T14:18:56.635,2024-04-21T14:22:17,1.0,"{""id"": 4969722149, ""qualifierId"": 29}",d3hx0exbg1y2bswezmzq78gt0,AaB vs Kolding,2024-04-21,NaN,NaN,true,NaN,,true,NaN,,NaN,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.2,36.1,true,NaN,NaN,NaN,NaN,NaN,true,97.6,52.7,NaN,0.05380275100469589,NaN,2,3,true,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,true,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,,NaN,,,NaN,,,NaN,,,,,,NaN,,,,,,,,NaN,NaN,,
36g6ifzjliec1jqnbtf7yesme,AaB,2676305005,517,16,2,46,43,M. Jørgensen,1arzd8hqj73byhduozscqz5uy,1,97.0,58.7,2024-04-21T14:07:24.788,2024-04-21T14:09:47,1.0,"{""id"": 4969641515, ""qualifierId"": 217}",d3hx0exbg1y2bswezmzq78gt0,AaB vs Kolding,2024-04-21,NaN,NaN,NaN,NaN,,NaN,true,,NaN,NaN,NaN,true,Center,,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.2,23.4,true,NaN,NaN,NaN,NaN,true,NaN,99.4,54.3,NaN,0.2438506931066513,0.7973,2,1,NaN,,2024-04-21 15:07:24.386,46:43.201,NaN,0.3,46.4,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,true,NaN,NaN,NaN,,NaN,,true,,,true,,NaN,,,NaN,,,NaN,,,,,,true,,,,,,,,515,true,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2676339825,596,15,2,73,51,P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,1,87.6,55.7,2024-04-21T14:34:33.133,2024-04-21T14:36:37,1.0,"{""id"": 4969822009, ""qualifierId"": 327, ""value"": ""1""}",d3hx0exbg1y2bswezmzq78gt0,AaB vs Kolding,2024-04-21,NaN,NaN,true,NaN,,true,true,,NaN,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,48.1,17.1,NaN,NaN,97.2,52.0,NaN,NaN,true,NaN,NaN,770,0.24547599256038666,0.0983,3,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,,NaN,,,NaN,,,NaN,,,,,,NaN,,,,,,,,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2676339989,599,15,2,73,57,A. Beck,dyzzo6n83rg4fpvmqqa69moes,1,85.1,46.4,2024-04-21T14:34:39.600,2024-04-21T14:38:34,1.0,"{""id"": 4969849009, ""qualifierId"": 233, ""value"": ""771""}",d3hx0exbg1y2bswezmzq78gt0,AaB vs Kolding,2024-04-21,NaN,NaN,true,NaN,,true,true,,NaN,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,53.6,12.7,NaN,NaN,99.1,48.7,true,NaN,NaN,NaN,NaN,771,0.11878184974193573,0.2549,2,3,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,,NaN,,,NaN,,,NaN,,,,,,NaN,,,,,,,,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2676342457,610,15,2,75,25,C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,1,70.1,40.9,2024-04-21T14:36:07.105,2024-04-21T14:37:18,1.0,"{""id"": 4969838303, ""qualifierId"": 215}",d3hx0exbg1y2bswezmzq78gt0,AaB vs Kolding,2024-04-21,NaN,NaN,NaN,true,,true,true,,NaN,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,46.1,1.9,NaN,true,98.5,50.7,NaN,NaN,true,NaN,NaN,785,0.014516903087496758,0.31,2,2,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,,NaN,,,NaN,,,NaN,,,,,,NaN,,,,,,,,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2676348531,648,15,2,79,29,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,73.7,47.0,2024-04-21T14:40:11.310,2024-04-23T23:29:12,1.0,"{""id"": 4976088663, ""qualifierId"": 80}",d3hx0exbg1y2bswezmzq78gt0,AaB vs Kolding,2024-04-21,NaN,NaN,NaN,true,,NaN,true,,NaN,NaN,NaN,true,Center,,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,48.0,19,NaN,NaN,81.8,47.3,NaN,NaN,true,99.4,49.6,824,0.03417005389928818,NaN,1,2,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,,NaN,,,NaN,,,NaN,,,,,,NaN,,,,,,,,NaN,NaN,,
36g6ifzjliec1jqnbtf7yesme,AaB,2676325059,653,16,2,62,45,M. Widell,3q4tnk1z46lop4rbdpjtfoc2c,1,89.8,56.8,2024-04-21T14:23:26.442,2024-04-23T23:29:18,1.0,"{""id"": 4969747301, ""qualifierId"": 328}",d3hx0exbg1y2bswezmzq78gt0,AaB vs Kolding,2024-04-21,NaN,NaN,true,NaN,,true,true,,NaN,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,49.4,5.1,NaN,NaN,NaN,NaN,true,true,NaN,96.4,53.4,NaN,0.35626721382141113,0.2756,1,1,true,,2024-04-21 15:23:25.742,62:44.557,NaN,3.7,47.3,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,,NaN,,,NaN,,,NaN,,,,,,NaN,,,,,,,,NaN,NaN,,
36g6ifzjliec1jqnbtf7yesme,AaB,2676328115,676,13,2,65,10,K. Jørgensen,de0dokhb6u6hts2hu5aupgiga,1,96.4,32.5,2024-04-21T14:25:51.772,2024-04-23T23:29:15,NaN,"{""id"": 4969756787, ""qualifierId"": 326, ""value"": ""2""}",d3hx0exbg1y2bswezmzq78gt0,AaB vs Kolding,2024-04-21,NaN,NaN,NaN,NaN,,true,true,,NaN,NaN,NaN,NaN,Center,,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.2,73.6,NaN,NaN,NaN,NaN,NaN,NaN,true,99.7,46.2,NaN,0.06051979959011078,NaN,2,1,NaN,,NaN,NaN,NaN,NaN,NaN,true,,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,,NaN,,,NaN,,,802,,,,,,NaN,,,,,,,,NaN,NaN,,
36g6ifzjliec1jqnbtf7yesme,AaB,2676333037,726,15,2,69,13,O. Ross,5lz41celw55rz3zh8pohclw5w,1,84.0,64.0,2024-04-21T14:29:55.520,2024-04-23T23:29:12,1.0,"{""id"": 4969784517, ""qualifierId"": 324}",d3hx0exbg1y2bswezmzq78gt0,AaB vs Kolding,2024-04-21,NaN,NaN,NaN,NaN,,true,true,,NaN,NaN,NaN,true,Center,,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.8,22.8,NaN,NaN,98.9,50.5,NaN,NaN,true,NaN,NaN,557,0.08475217968225479,0.1805,1,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,true,,,NaN,,,true,NaN,NaN,NaN,,NaN,,NaN,,,NaN,,NaN,,,NaN,,,NaN,,,,,,NaN,,,,,,,,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2676366357,745,13,2,92,47,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,87.5,56.9,2024-04-21T14:53:29.142,2024-04-23T23:38:03,1.0,"{""id"": 4969968135, ""qualifierId"": 230, ""value"": ""98.8""}",d3hx0exbg1y2bswezmzq78gt0,AaB vs Kolding,2024-04-21,NaN,NaN,true,NaN,,NaN,true,,NaN,NaN,NaN,true,Center,,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,42.0,4.2,NaN,NaN,NaN,NaN,true,NaN,NaN,98.8,50.4,NaN,0.13472923636436462,NaN,2,3,true,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,,NaN,,,NaN,,,NaN,,,,,,NaN,,,,,,,,NaN,NaN,,
36g6ifzjliec1jqnbtf7yesme,AaB,2676335023,750,13,2,70,41,M. Widell,3q4tnk1z46lop4rbdpjtfoc2c,1,84.9,38.5,2024-04-21T14:31:22.655,2024-04-23T23:29:17,1.0,"{""id"": 4976078877, ""qualifierId"": 324}",d3hx0exbg1y2bswezmzq78gt0,AaB vs Kolding,2024-04-21,NaN,NaN,true,NaN,,true,true,,NaN,NaN,NaN,true,Center,,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.4,86.1,true,NaN,NaN,NaN,NaN,NaN,true,98.8,47.8,NaN,0.05018828436732292,NaN,2,2,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,true,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,,NaN,,,NaN,,,NaN,,,,,,NaN,,,,,,,,NaN,NaN,,
36g6ifzjliec1jqnbtf7yesme,AaB,2676346315,815,15,2,77,59,M. Widell,3q4tnk1z46lop4rbdpjtfoc2c,1,79.4,87.4,2024-04-21T14:38:41.830,2024-04-23T23:29:14,NaN,"{""id"": 4969857779, ""qualifierId"": 321, ""value"": ""0.015203778631985188""}",d3hx0exbg1y2bswezmzq78gt0,AaB vs Kolding,2024-04-21,NaN,NaN,NaN,NaN,,true,true,,NaN,NaN,NaN,NaN,Left,,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,52.9,1.3,NaN,NaN,98.1,52.2,NaN,NaN,true,NaN,NaN,625,0.015203778631985188,0.118,1,2,NaN,,NaN,NaN,NaN,NaN,NaN,true,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,NaN,true,NaN,NaN,,NaN,,NaN,,,NaN,,true,,,NaN,,,NaN,,,,,,NaN,,,,,,,,NaN,NaN,,
36g6ifzjliec1jqnbtf7yesme,AaB,2676370115,941,13,2,97,18,J. Adedeji,4sgxth7onhb5mu29bgyupby3u,1,88.6,66.3,2024-04-21T14:57:59.548,2024-04-23T23:38:02,NaN,"{""id"": 4969986213, ""qualifierId"": 230, ""value"": ""99.3""}",d3hx0exbg1y2bswezmzq78gt0,AaB vs Kolding,2024-04-21,NaN,NaN,NaN,NaN,,NaN,NaN,,true,NaN,NaN,NaN,Center,,,true,true,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.9,77.8,true,NaN,NaN,NaN,NaN,NaN,NaN,99.3,54.0,NaN,0.036252014338970184,NaN,2,3,true,,NaN,NaN,NaN,NaN,NaN,true,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,,NaN,,,NaN,,,NaN,,,,,,NaN,,,,,,,,NaN,NaN,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2678303499,47,13,1,4,9,S. Emini,5x8064b3yr7txk0czddfjtffu,1,80.0,45.0,2024-04-26T17:05:44.199,2024-04-29T14:29:15,1.0,"{""id"": 4980451341, ""qualifierId"": 18}",d48f0cb8vmfsrkuix30goht78,Kolding vs SønderjyskE,2024-04-26,NaN,NaN,NaN,true,,true,NaN,NaN,,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,44.7,93.1,true,,NaN,NaN,true,NaN,true,98.6,48.2,NaN,0.05343138054013252,NaN,1,3,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,true,,,,NaN,,,,,,,NaN,,,,,,,NaN,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,,,,NaN,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2678307913,115,15,1,11,13,A. Beck,dyzzo6n83rg4fpvmqqa69moes,1,85.1,53.3,2024-04-26T17:12:48.198,2024-04-26T17:14,1.0,"{""id"": 4980474939, ""qualifierId"": 22}",d48f0cb8vmfsrkuix30goht78,Kolding vs SønderjyskE,2024-04-26,NaN,NaN,true,NaN,,true,true,NaN,,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,47.1,8.2,NaN,,98.0,49.3,NaN,NaN,NaN,NaN,NaN,118,0.12599097192287445,0.1775,2,3,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,,,,,NaN,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,,,,NaN,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2678308359,119,13,1,11,56,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,78.7,55.2,2024-04-26T17:13:30.766,2024-04-29T14:29:14,NaN,"{""id"": 4980477431, ""qualifierId"": 326, ""value"": ""1""}",d48f0cb8vmfsrkuix30goht78,Kolding vs SønderjyskE,2024-04-26,NaN,NaN,NaN,true,,true,NaN,NaN,,true,,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,17.3,5.6,true,,81.6,47.5,NaN,NaN,true,98.8,50.7,NaN,0.027186699211597443,NaN,1,3,true,,NaN,NaN,true,NaN,NaN,true,,,,true,NaN,,,,NaN,,,,,,,NaN,,,,,,,NaN,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,,,,NaN,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2678311771,183,13,1,19,9,J. Gallegos,6gh4z3yubnpypzoakjom1rj3e,1,81.2,50.9,2024-04-26T17:20:44.140,2024-04-26T17:57:43,1.0,"{""id"": 4980589155, ""qualifierId"": 230, ""value"": ""99.3""}",d48f0cb8vmfsrkuix30goht78,Kolding vs SønderjyskE,2024-04-26,NaN,NaN,NaN,true,,true,true,NaN,,NaN,,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,75.1,8.3,NaN,,85.1,54.7,NaN,NaN,true,99.3,49.6,NaN,0.038925252854824066,NaN,3,2,true,,NaN,NaN,true,NaN,NaN,NaN,,,,true,NaN,,,,NaN,,,,,,,NaN,,,,,,,NaN,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,,,,NaN,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2678316111,273,14,1,29,56,P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,1,89.9,49.7,2024-04-26T17:31:30.514,2024-04-26T17:32:43,1.0,"{""id"": 4980521729, ""qualifierId"": 103, ""value"": ""40.5""}",d48f0cb8vmfsrkuix30goht78,Kolding vs SønderjyskE,2024-04-26,true,NaN,true,NaN,,NaN,true,NaN,,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,50.1,40.5,NaN,,NaN,NaN,true,NaN,NaN,98.2,48.9,NaN,0.058973971754312515,NaN,3,2,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,,,,,NaN,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,,,,NaN,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2678324409,392,14,1,44,48,A. Leifsson,dqssvdpt2iwg8qn9wto3miind,1,81.9,44.4,2024-04-26T17:46:23.540,2024-04-29T15:32:26,NaN,"{""id"": 4980568409, ""qualifierId"": 215}",d48f0cb8vmfsrkuix30goht78,Kolding vs SønderjyskE,2024-04-26,NaN,NaN,NaN,true,,NaN,true,NaN,,NaN,,NaN,Center,NaN,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,44.5,10.1,true,,NaN,NaN,NaN,NaN,true,97.5,48.4,NaN,0.08038635551929474,NaN,1,1,true,,NaN,NaN,NaN,NaN,NaN,true,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,,,,,NaN,,,,,,NaN,,,,899,,,NaN,NaN,,,,,,,,,,,,NaN,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2678324521,438,16,1,45,0,M. Agger,adg5dfvzxjrzlz1n2jsfeyx3o,1,87.5,45.8,2024-04-26T17:46:34.982,2024-04-26T17:48:23,1.0,"{""id"": 4980567759, ""qualifierId"": 326, ""value"": ""1""}",d48f0cb8vmfsrkuix30goht78,Kolding vs SønderjyskE,2024-04-26,NaN,NaN,true,NaN,,NaN,NaN,true,,NaN,,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,46.1,8.9,NaN,,NaN,NaN,true,true,true,97.6,48.2,NaN,0.6560760736465454,0.9725,1,1,NaN,,2024-04-26 18:46:34.176,44:59.767,NaN,98.1,50,NaN,,,,NaN,NaN,,,,true,,,,,,,NaN,,,,,,,true,,,,,,true,,,,NaN,,,NaN,true,,,,,,,,,,,,NaN,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2678332705,463,15,2,45,27,M. Agger,adg5dfvzxjrzlz1n2jsfeyx3o,1,88.7,57.0,2024-04-26T18:05:46.237,2024-04-26T18:09:57,1.0,"{""id"": 4980626539, ""qualifierId"": 233, ""value"": ""417""}",d48f0cb8vmfsrkuix30goht78,Kolding vs SønderjyskE,2024-04-26,NaN,NaN,true,NaN,,NaN,true,NaN,,NaN,,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,48.5,22.2,NaN,,98.6,50.5,true,NaN,NaN,NaN,NaN,417,0.08668720722198486,0.1133,3,2,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,,,,,NaN,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,,,,NaN,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2678342207,501,13,2,56,38,T. Mikkelsen,3l0wq19mq865qi29ndtb0axn9,1,92.1,56.2,2024-04-26T18:16:57.380,2024-04-26T18:18:08,1.0,"{""id"": 4980664209, ""qualifierId"": 326, ""value"": ""3""}",d48f0cb8vmfsrkuix30goht78,Kolding vs SønderjyskE,2024-04-26,true,NaN,true,NaN,,NaN,NaN,NaN,,true,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,57.5,47.2,NaN,,NaN,NaN,true,NaN,NaN,98.8,50.5,NaN,0.044910937547683716,NaN,3,2,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,,,,,NaN,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,,,,true,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2678343817,512,13,2,58,27,T. Mikkelsen,3l0wq19mq865qi29ndtb0axn9,1,95.7,42.4,2024-04-26T18:18:46.557,2024-04-29T16:32:26,1.0,"{""id"": 4980676111, ""qualifierId"": 154}",d48f0cb8vmfsrkuix30goht78,Kolding vs SønderjyskE,2024-04-26,true,NaN,NaN,NaN,,NaN,NaN,NaN,,true,,true,Center,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,63.4,13.9,NaN,,98.4,55.4,true,NaN,NaN,99.1,46.2,NaN,0.09768854081630707,NaN,3,3,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,,true,NaN,,,,NaN,,,,,,,NaN,,,,,,,NaN,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,,,,NaN,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2678343843,513,13,2,58,33,A. Leifsson,dqssvdpt2iwg8qn9wto3miind,1,95.1,51.9,2024-04-26T18:18:52.367,2024-04-29T16:32:25,NaN,"{""id"": 4980678705, ""qualifierId"": 321, ""value"": ""0.23167784512043""}",d48f0cb8vmfsrkuix30goht78,Kolding vs SønderjyskE,2024-04-26,true,true,NaN,NaN,,NaN,NaN,NaN,,true,,NaN,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,61.8,23.6,NaN,,NaN,NaN,NaN,NaN,NaN,99.3,50.2,NaN,0.23167784512043,NaN,2,3,true,,NaN,NaN,NaN,NaN,NaN,true,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,,,,,NaN,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,,,,NaN,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2678337431,520,13,2,50,56,D. Wilkins,5q4p56lg1vjsqo824aql0e1d6,1,87.0,68.8,2024-04-26T18:11:15.329,2024-04-26T18:14:43,1.0,"{""id"": 4980637891, ""qualifierId"": 22}",d48f0cb8vmfsrkuix30goht78,Kolding vs SønderjyskE,2024-04-26,NaN,NaN,NaN,NaN,,NaN,true,NaN,,NaN,,true,Center,NaN,NaN,true,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,48.6,56.9,NaN,,NaN,NaN,NaN,NaN,true,98.9,51.8,NaN,0.06382954120635986,NaN,1,2,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,,,,,NaN,,,,,,NaN,,,,NaN,,,true,NaN,,,,,,,,,,,,NaN,
