playerName,playerId,contestantId,team_name,321,9,24,25,26,label,match_id,date
A. Daghim,6otr0cifkk9jbmxc2ew2spka,ajtb177oqwawkdwbqhldmq6mx,B 93,0.2459501177072525,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
A. Ahmad,4csz412vb3lquessbnf999ct0,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.019221840426325798,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
A. Daghim,6otr0cifkk9jbmxc2ew2spka,ajtb177oqwawkdwbqhldmq6mx,B 93,0.02320338785648346,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
M. Bay,bop31qof3lon7u6rvmb68ktzp,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.017196958884596825,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
A. Heimer,6dki65mdd3letfjjj51i0w3c9,ajtb177oqwawkdwbqhldmq6mx,B 93,0.06310021877288818,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
M. Mouritz,ezbixgm2km8iapnsl57bn4wkp,ajtb177oqwawkdwbqhldmq6mx,B 93,0.013937867246568203,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
M. Al-Atlassi,mvsf89bc3bmb24sgheuy8hsk,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.2927379906177521,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
M. Due Grandt,2tcdx5rp7vujnlid4oqqxdogk,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.03177301213145256,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
M. Al-Atlassi,mvsf89bc3bmb24sgheuy8hsk,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.049465667456388474,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
A. Daghim,6otr0cifkk9jbmxc2ew2spka,ajtb177oqwawkdwbqhldmq6mx,B 93,0.035587750375270844,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
J. Erenbjerg,a6z9meo0yksv97ntwe0q2k650,ajtb177oqwawkdwbqhldmq6mx,B 93,0.027391869574785233,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
J. Witt,5z7y55t2o577r8ki3i5855as,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.014287634752690792,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
A. Pedersen,efy4jghg9hh8jtqdczhxsgvai,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.0416596420109272,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
J. Witt,5z7y55t2o577r8ki3i5855as,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.05909690633416176,,,true,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
V. Schousboe,bgd377c7d3jfjd3yo3e02f0iy,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.0939411148428917,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
A. Pedersen,efy4jghg9hh8jtqdczhxsgvai,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.021695217117667198,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
M. Due Grandt,2tcdx5rp7vujnlid4oqqxdogk,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.0192571971565485,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
S. Pingel,3epwf56ozg73hueacwmckk0r9,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.06113441288471222,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
M. Al-Atlassi,mvsf89bc3bmb24sgheuy8hsk,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.1758149266242981,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
M. Bay,bop31qof3lon7u6rvmb68ktzp,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.050219547003507614,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
J. Witt,5z7y55t2o577r8ki3i5855as,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,0.05751679837703705,,,NaN,,Hillerød vs B 93,9og2qu6t0stlmto8vtdiu1udw,2023-09-15
M. Etim,1fjkjzsei9slx2t4zhsqdkve1,4d5ca1j5czw1oo6zu727ggxp,Helsingør,0.03897297382354736,,NaN,NaN,NaN,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
F. Karlsen,b8tw9d3b8tgnfezy68vadwnx0,4d5ca1j5czw1oo6zu727ggxp,Helsingør,0.15514157712459564,,NaN,NaN,NaN,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
N. Røjkjær,drzdo6ouxi5n4jafhfajpor85,6wwwud48qahpwrfxs20334qk5,Fredericia,0.014957472681999207,,NaN,NaN,NaN,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
A. Jakobsen,hm7w2b4a6j0q3bprq118r5uy,6wwwud48qahpwrfxs20334qk5,Fredericia,0.04572773352265358,,NaN,NaN,NaN,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
J. Juelsgård,ei3xmwfz8dah5e4lcbu4w98t1,6wwwud48qahpwrfxs20334qk5,Fredericia,0.052357666194438934,,NaN,NaN,true,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
O. Drost,1n4t6k5k2on5iihoc59brxi3t,4d5ca1j5czw1oo6zu727ggxp,Helsingør,0.038928285241127014,,NaN,NaN,true,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
F. Carstensen,2of6xfvdgpsrqehwxrc39kcq2,6wwwud48qahpwrfxs20334qk5,Fredericia,0.1315074861049652,,NaN,NaN,NaN,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
F. Christensen,4smb0sorl9dms1k26si6tbqzu,6wwwud48qahpwrfxs20334qk5,Fredericia,0.03405456244945526,,NaN,NaN,NaN,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
E. Simonsen,45ssaw51hm80y1tfalyesap9m,6wwwud48qahpwrfxs20334qk5,Fredericia,0.14792262017726898,,NaN,NaN,NaN,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
M. Fischer,5ezedgrsrflkr1gi8o6eu7j3e,6wwwud48qahpwrfxs20334qk5,Fredericia,0.061183810234069824,,NaN,NaN,NaN,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
E. Simonsen,45ssaw51hm80y1tfalyesap9m,6wwwud48qahpwrfxs20334qk5,Fredericia,0.05981453135609627,,NaN,NaN,NaN,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
O. Drost,1n4t6k5k2on5iihoc59brxi3t,4d5ca1j5czw1oo6zu727ggxp,Helsingør,0.022713888436555862,,NaN,NaN,NaN,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
E. Wass,5l4gputgu1kti0fygivtpf7u2,4d5ca1j5czw1oo6zu727ggxp,Helsingør,0.09818978607654572,,NaN,NaN,NaN,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
F. Carstensen,2of6xfvdgpsrqehwxrc39kcq2,6wwwud48qahpwrfxs20334qk5,Fredericia,0.03492748737335205,,NaN,NaN,NaN,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
E. Simonsen,45ssaw51hm80y1tfalyesap9m,6wwwud48qahpwrfxs20334qk5,Fredericia,0.048717889934778214,,NaN,NaN,NaN,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
M. Wohlgemuth,e8vt8711wb40afht2v13omket,6wwwud48qahpwrfxs20334qk5,Fredericia,0.13776400685310364,,NaN,true,NaN,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
O. Drost,1n4t6k5k2on5iihoc59brxi3t,4d5ca1j5czw1oo6zu727ggxp,Helsingør,0.05431501194834709,,NaN,NaN,NaN,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
E. Simonsen,45ssaw51hm80y1tfalyesap9m,6wwwud48qahpwrfxs20334qk5,Fredericia,0.027769966050982475,,true,NaN,NaN,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
J. Jessen,6wfu6s6xo5zjeke21fgbouql0,6wwwud48qahpwrfxs20334qk5,Fredericia,0.03944132849574089,,NaN,NaN,NaN,Fredericia vs Helsingør,9n83r4uaz50ak6k81pjhw7h1w,2023-09-17
F. Christensen,86elyas9hffkzucaq158gfnit,9p2s410bvc59jz238ugicc3fn,Næstved,0.12810730934143066,,NaN,true,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
L. Jensen,139g7ilwvcpl519v3scnweg2d,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,0.007924471981823444,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
F. Christensen,86elyas9hffkzucaq158gfnit,9p2s410bvc59jz238ugicc3fn,Næstved,0.06259997934103012,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
A. Simon Okosun,a7eramyy1bd8msxmg84ctc8ut,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,0.010019997134804726,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
O. Jebali,18vvlxsaoloypja4fdddj687o,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,0.011828933842480183,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
F. Ellegaard,axku82d0k0yneq3cgw2rztox6,9p2s410bvc59jz238ugicc3fn,Næstved,0.20416918396949768,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
M. Ladefoged,bdxcd38y99nrbv72uh2v4fhg4,9p2s410bvc59jz238ugicc3fn,Næstved,0.06587640941143036,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
O. Buch,y4dl1rer075c9wz6zhx7skbt,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,0.03701072186231613,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
L. Steffensen,9l89n30nejpn2u22ygvchwnze,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,0.05645466595888138,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
O. Øhlenschlæger,7j35sfip0xb51mpa91wzikrh0,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,0.12288501858711243,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
L. Steffensen,9l89n30nejpn2u22ygvchwnze,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,0.1781686544418335,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
C. Lange,1w8gujxthv0lfjrn98paa1uga,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,0.019304849207401276,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
C. Lange,1w8gujxthv0lfjrn98paa1uga,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,0.047156255692243576,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
M. Ladefoged,bdxcd38y99nrbv72uh2v4fhg4,9p2s410bvc59jz238ugicc3fn,Næstved,0.08291608840227127,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
L. Steffensen,9l89n30nejpn2u22ygvchwnze,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,0.048829954117536545,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
M. Kongstedt,ceo14a2foxl6hd7m16xu3ed3p,9p2s410bvc59jz238ugicc3fn,Næstved,0.2932877242565155,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
L. Steffensen,9l89n30nejpn2u22ygvchwnze,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,0.047159239649772644,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
M. Kongstedt,ceo14a2foxl6hd7m16xu3ed3p,9p2s410bvc59jz238ugicc3fn,Næstved,0.06724672019481659,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
L. Steffensen,9l89n30nejpn2u22ygvchwnze,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,0.021852271631360054,,true,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
F. Christensen,86elyas9hffkzucaq158gfnit,9p2s410bvc59jz238ugicc3fn,Næstved,0.05981453135609627,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
L. Jensen,139g7ilwvcpl519v3scnweg2d,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,0.04371849447488785,,true,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
J. Christiansen,2nhzk67r9ib0mumm20bpgxlux,9p2s410bvc59jz238ugicc3fn,Næstved,0.07027624547481537,,NaN,true,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
L. Jensen,139g7ilwvcpl519v3scnweg2d,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,0.011440460570156574,,NaN,true,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
F. Ellegaard,axku82d0k0yneq3cgw2rztox6,9p2s410bvc59jz238ugicc3fn,Næstved,0.1368553638458252,,NaN,true,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
J. Christiansen,2nhzk67r9ib0mumm20bpgxlux,9p2s410bvc59jz238ugicc3fn,Næstved,0.2423669546842575,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
O. Jebali,18vvlxsaoloypja4fdddj687o,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,0.052301399409770966,,NaN,NaN,,Vendsyssel vs Næstved,9o7aij7s1eq9nqqfhmmud4x78,2023-09-17
C. Jensen,74m58jsznzu8l89b8h7rkh1bd,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,0.05642659589648247,,NaN,NaN,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
Y. Bakiz,bb8q9cgqzw9n2tmkl8s3bth0q,36g6ifzjliec1jqnbtf7yesme,AaB,0.030022546648979187,,NaN,NaN,true,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
D. Bayrak,d2otdesf6fxo0zjmrenoi074k,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,0.19459134340286255,,NaN,NaN,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
M. Gudmann,am3509ake84cde1xhb9264i22,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,0.02515026554465294,,NaN,NaN,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
M. Widell,3q4tnk1z46lop4rbdpjtfoc2c,36g6ifzjliec1jqnbtf7yesme,AaB,0.04267142340540886,,NaN,NaN,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
R. Odada,8bfew6mf9m26cj07fq32uf2wa,36g6ifzjliec1jqnbtf7yesme,AaB,0.014904467388987541,,NaN,true,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
M. Widell,3q4tnk1z46lop4rbdpjtfoc2c,36g6ifzjliec1jqnbtf7yesme,AaB,0.04623016342520714,,NaN,NaN,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
S. Larsen,4m7gr5z6b40dj02yrmlwgeluc,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,0.032595518976449966,,NaN,NaN,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
M. Gudmann,am3509ake84cde1xhb9264i22,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,0.01154840737581253,,NaN,NaN,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
W. Madsen,7ztdirfvd9d0x2yw1v051xzbo,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,0.05009419471025467,,NaN,NaN,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
S. Larsen,4m7gr5z6b40dj02yrmlwgeluc,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,0.03745879605412483,,NaN,NaN,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
E. Toku,6d05w3h1odtki5z4wqojf6z56,36g6ifzjliec1jqnbtf7yesme,AaB,0.015203727409243584,,NaN,NaN,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
L. Andersen,8kmwxl1xblwfsb0h40mkgrlcl,36g6ifzjliec1jqnbtf7yesme,AaB,0.13657279312610626,,NaN,NaN,true,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
L. Andersen,8kmwxl1xblwfsb0h40mkgrlcl,36g6ifzjliec1jqnbtf7yesme,AaB,0.025332188233733177,,true,NaN,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
N. Helenius,rv6r0bwbl75er38wklyfpsr9,36g6ifzjliec1jqnbtf7yesme,AaB,0.3633471727371216,,NaN,NaN,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
N. Helenius,rv6r0bwbl75er38wklyfpsr9,36g6ifzjliec1jqnbtf7yesme,AaB,0.053303010761737823,,NaN,NaN,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
K. Jørgensen,de0dokhb6u6hts2hu5aupgiga,36g6ifzjliec1jqnbtf7yesme,AaB,0.017886241897940636,,NaN,NaN,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
L. Andersen,8kmwxl1xblwfsb0h40mkgrlcl,36g6ifzjliec1jqnbtf7yesme,AaB,0.04171457141637802,,NaN,NaN,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
L. Andersen,8kmwxl1xblwfsb0h40mkgrlcl,36g6ifzjliec1jqnbtf7yesme,AaB,0.24794596433639526,,NaN,NaN,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
K. Jørgensen,de0dokhb6u6hts2hu5aupgiga,36g6ifzjliec1jqnbtf7yesme,AaB,0.02184644155204296,,true,NaN,NaN,AaB vs HB Køge,9p7ahqrau8nxq313ey7b3b3mc,2023-09-22
M. Brajanac,4krwgfspxdgpq1pli11b04iga,b2vft81kyjurzbmekvgrqwr64,Hobro,0.035472363233566284,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
M. Brajanac,4krwgfspxdgpq1pli11b04iga,b2vft81kyjurzbmekvgrqwr64,Hobro,0.5100232362747192,NaN,NaN,true,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
L. Skjellerup,iygkwt0uv3gt899wmlbwc296,b2vft81kyjurzbmekvgrqwr64,Hobro,0.04408235475420952,NaN,NaN,true,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
R. Laursen,chrdistk8r32vvb45nvm6prdh,ajtb177oqwawkdwbqhldmq6mx,B 93,0.008525664918124676,NaN,NaN,true,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
L. Skjellerup,iygkwt0uv3gt899wmlbwc296,b2vft81kyjurzbmekvgrqwr64,Hobro,0.11452413350343704,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
M. Mouritz,ezbixgm2km8iapnsl57bn4wkp,ajtb177oqwawkdwbqhldmq6mx,B 93,0.024330880492925644,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
L. Klitten,ea2x4o6ufsqoz2zz7tqcnvo16,b2vft81kyjurzbmekvgrqwr64,Hobro,0.09656833857297897,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
J. Erenbjerg,a6z9meo0yksv97ntwe0q2k650,ajtb177oqwawkdwbqhldmq6mx,B 93,0.10866233706474304,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
F. Mortensen,1xcf8y3egy8j0g2c6xkcx6o6h,b2vft81kyjurzbmekvgrqwr64,Hobro,0.08092159777879715,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
M. Brajanac,4krwgfspxdgpq1pli11b04iga,b2vft81kyjurzbmekvgrqwr64,Hobro,0.04688413813710213,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
J. Erenbjerg,a6z9meo0yksv97ntwe0q2k650,ajtb177oqwawkdwbqhldmq6mx,B 93,0.05946965143084526,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
J. Erenbjerg,a6z9meo0yksv97ntwe0q2k650,ajtb177oqwawkdwbqhldmq6mx,B 93,0.030062668025493622,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
D. Thøgersen,bvc80w5ai425plu54nhgx5fxl,ajtb177oqwawkdwbqhldmq6mx,B 93,0.019271044060587883,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
L. Skjellerup,iygkwt0uv3gt899wmlbwc296,b2vft81kyjurzbmekvgrqwr64,Hobro,0.026676464825868607,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
D. Thøgersen,bvc80w5ai425plu54nhgx5fxl,ajtb177oqwawkdwbqhldmq6mx,B 93,0.02569418214261532,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
M. Brajanac,4krwgfspxdgpq1pli11b04iga,b2vft81kyjurzbmekvgrqwr64,Hobro,0.006914212834089994,NaN,NaN,true,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
M. Brajanac,4krwgfspxdgpq1pli11b04iga,b2vft81kyjurzbmekvgrqwr64,Hobro,0.05304529145359993,NaN,NaN,NaN,true,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
F. Mortensen,1xcf8y3egy8j0g2c6xkcx6o6h,b2vft81kyjurzbmekvgrqwr64,Hobro,0.41863366961479187,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
F. Dietz,ebd3uvtt54wkdsahc2127j02c,b2vft81kyjurzbmekvgrqwr64,Hobro,0.028871556743979454,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
L. Klitten,ea2x4o6ufsqoz2zz7tqcnvo16,b2vft81kyjurzbmekvgrqwr64,Hobro,0.1310385912656784,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
M. Brajanac,4krwgfspxdgpq1pli11b04iga,b2vft81kyjurzbmekvgrqwr64,Hobro,0.3682137131690979,NaN,NaN,true,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
L. Skjellerup,iygkwt0uv3gt899wmlbwc296,b2vft81kyjurzbmekvgrqwr64,Hobro,0.03297288343310356,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
M. Brajanac,4krwgfspxdgpq1pli11b04iga,b2vft81kyjurzbmekvgrqwr64,Hobro,0.08379440009593964,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
J. Erenbjerg,a6z9meo0yksv97ntwe0q2k650,ajtb177oqwawkdwbqhldmq6mx,B 93,0.7884,true,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
D. Thøgersen,bvc80w5ai425plu54nhgx5fxl,ajtb177oqwawkdwbqhldmq6mx,B 93,0.018838942050933838,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
M. Kristensen,bp232fgjrfyok2471ec7u1tcl,b2vft81kyjurzbmekvgrqwr64,Hobro,0.018865175545215607,NaN,NaN,true,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
M. Kristensen,bp232fgjrfyok2471ec7u1tcl,b2vft81kyjurzbmekvgrqwr64,Hobro,0.07389667630195618,NaN,true,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
J. Erenbjerg,a6z9meo0yksv97ntwe0q2k650,ajtb177oqwawkdwbqhldmq6mx,B 93,0.05037869140505791,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
A. Bustamante,82l575a54blgeqlt44q9xu3je,ajtb177oqwawkdwbqhldmq6mx,B 93,0.010525227524340153,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
J. Egeris,2uellcocrvapu7o70g5zdcmad,ajtb177oqwawkdwbqhldmq6mx,B 93,0.023316169157624245,NaN,NaN,NaN,NaN,B 93 vs Hobro,9pgdjsh2jwbmdfmrc97hcaqs4,2023-09-22
A. Jakobsen,hm7w2b4a6j0q3bprq118r5uy,6wwwud48qahpwrfxs20334qk5,Fredericia,0.015197696164250374,,NaN,NaN,NaN,Kolding vs Fredericia,9pp800qe306cdptmhavs30pw4,2023-09-22
