Type,PlayerId,Team,Position,ControlArea,TotalControlArea,CenterControlArea,PenaltyAreaControl,Frames,label,date
Player,D. Gretarsson,SønderjyskE,LCB,45124960.091235995,45124960.091235995,40616856.64128446,2038556.377110457,149866,SønderjyskE vs Vendsyssel,2024-03-02
Player,M. Soulas,SønderjyskE,RCB,43103558.943678826,43103558.943678826,38718463.014042936,2576600.3944122107,149866,SønderjyskE vs Vendsyssel,2024-03-02
Player,M. Dal Hende,SønderjyskE,LB,35024102.4622743,35024102.4622743,32917902.457986232,907403.6221246754,103231,SønderjyskE vs Vendsyssel,2024-03-02
Player,P. Christiansen,SønderjyskE,LW,34390031.82939512,34390031.82939512,29848495.872591954,1814257.2715215918,149866,SønderjyskE vs Vendsyssel,2024-03-02
Player,T. Hartzell,Vendsyssel,LCB,33140689.91335808,33140689.91335808,25678918.37978964,5560532.298563762,149866,SønderjyskE vs Vendsyssel,2024-03-02
Player,A. Simon Okosun,Vendsyssel,RCB,29407586.773251995,29407586.773251995,22268354.84040432,4625271.737147797,149866,SønderjyskE vs Vendsyssel,2024-03-02
Player,R. Frantsen,Vendsyssel,SUB,29120638.282245837,29120638.282245837,23903449.22209513,2503469.7524530953,92564,SønderjyskE vs Vendsyssel,2024-03-02
Player,O. Ohlenschlaeger,Vendsyssel,RW,24480143.875518296,24480143.875518296,22637699.116589896,849127.2269389577,115654,SønderjyskE vs Vendsyssel,2024-03-02
Player,M. Haarup,Vendsyssel,RB,22699097.07121316,22699097.07121316,18563455.85577405,2183699.054421576,57302,SønderjyskE vs Vendsyssel,2024-03-02
Player,J. Gallegos,SønderjyskE,RW,21616902.318024747,21616902.318024747,20266413.431401663,514323.6633677535,136817,SønderjyskE vs Vendsyssel,2024-03-02
Player,F. Borsting,Vendsyssel,LW,20579898.136076964,20579898.136076964,17965892.325014535,1300826.3091710617,149866,SønderjyskE vs Vendsyssel,2024-03-02
Player,L. Jensen,Vendsyssel,ST,18546582.56355361,18546582.56355361,16005379.911990572,1483465.295256855,144443,SønderjyskE vs Vendsyssel,2024-03-02
Player,T. Klysner,SønderjyskE,SUB,17822298.128214438,17822298.128214438,16193231.8143053,733080.0088614388,46624,SønderjyskE vs Vendsyssel,2024-03-02
Player,K. Ingason,SønderjyskE,CAM,16899045.458518222,16899045.458518222,13862549.589807492,1446077.3225062774,149866,SønderjyskE vs Vendsyssel,2024-03-02
Player,R. Thellufsen,Vendsyssel,LDM,14805651.38891776,14805651.38891776,13080523.351440215,621368.4883290647,149866,SønderjyskE vs Vendsyssel,2024-03-02
Player,C. Lange,Vendsyssel,CAM,14583655.77115373,14583655.77115373,12568477.883243429,1235007.313810805,144481,SønderjyskE vs Vendsyssel,2024-03-02
Player,M. Agger,SønderjyskE,SUB,14451623.921951478,14451623.921951478,12454238.984727982,745701.2008189198,47123,SønderjyskE vs Vendsyssel,2024-03-02
Player,R. Vinderslev,SønderjyskE,LDM,14380213.577234024,14380213.577234024,13522331.283171127,648286.6618709525,149866,SønderjyskE vs Vendsyssel,2024-03-02
Player,V. Mpindi,Vendsyssel,RDM,11453033.555981982,11453033.555981982,10538038.995986259,664215.8760691845,144690,SønderjyskE vs Vendsyssel,2024-03-02
Player,S. Emini,SønderjyskE,RDM,11138685.695965711,11138685.695965711,10766325.701327512,197943.85678762879,102743,SønderjyskE vs Vendsyssel,2024-03-02
Player,T. Klove,SønderjyskE,SUB,9269083.489491556,9269083.489491556,8083894.982238784,661383.3786465426,46635,SønderjyskE vs Vendsyssel,2024-03-02
Player,S. Andreasen,SønderjyskE,ST,8731255.650688369,8731255.650688369,7221473.835275381,1264141.5991779715,102983,SønderjyskE vs Vendsyssel,2024-03-02
Player,C. Remmer,SønderjyskE,SUB,7061616.494718581,7061616.494718581,6658631.211763751,253798.82559734103,13049,SønderjyskE vs Vendsyssel,2024-03-02
Player,O. Hyseni,SønderjyskE,SUB,4281348.790022801,4281348.790022801,3622137.558321166,427376.7303646284,46883,SønderjyskE vs Vendsyssel,2024-03-02
Player,O. Buch,Vendsyssel,SUB,4027250.3312506303,4027250.3312506303,3594941.7127606343,257001.43556670428,34212,SønderjyskE vs Vendsyssel,2024-03-02
Player,T. Baya,Vendsyssel,SUB,3369386.0123969186,3369386.0123969186,2610826.5764821344,376798.5497215465,5423,SønderjyskE vs Vendsyssel,2024-03-02
Player,G. Dahl,Vendsyssel,SUB,948213.4159032402,948213.4159032402,937858.9592720354,9003.406898268127,5176,SønderjyskE vs Vendsyssel,2024-03-02
Player,O. Jebali,Vendsyssel,SUB,459510.6219875726,459510.6219875726,435967.91252621566,23516.12731254537,5385,SønderjyskE vs Vendsyssel,2024-03-02
Team,None,SønderjyskE,None,nan,nan,2805.6313856315965,314.80662676052265,None,SønderjyskE vs Vendsyssel,2024-03-02
Team,None,Vendsyssel,None,nan,nan,2023.3027677333973,316.9005760367725,None,SønderjyskE vs Vendsyssel,2024-03-02
Player,M. Falkesgaard,B 93,GK,173951771.50734288,173951771.50734288,86710625.07782306,74935267.7634641,144178,Hobro vs B 93,2024-03-08
Player,A. Sondergaard,Hobro,GK,166782102.18451864,166782102.18451864,73646526.07703105,78433916.02857089,144178,Hobro vs B 93,2024-03-08
Player,Moller,B 93,RB,62163897.64989779,62163897.64989779,56895276.66973699,2489375.422840951,144178,Hobro vs B 93,2024-03-08
Player,L. Klitten,Hobro,LB,53673447.089815445,53673447.089815445,47776107.14908174,2557123.897171117,144178,Hobro vs B 93,2024-03-08
Player,F. Dietz,Hobro,LCB,50032981.17574309,50032981.17574309,44807998.62497739,3097507.0385595676,144178,Hobro vs B 93,2024-03-08
Player,D. Thogersen,B 93,LB,49013777.261057936,49013777.261057936,45649136.41252595,1269223.662854867,144178,Hobro vs B 93,2024-03-08
Player,M. Jacobsen,Hobro,RB,47984538.04817439,47984538.04817439,42866155.8487712,1653770.5328994635,130590,Hobro vs B 93,2024-03-08
Player,E. Sogaard,Hobro,RCB,46166302.05945368,46166302.05945368,41123664.97060926,2327775.0400633677,144178,Hobro vs B 93,2024-03-08
Player,Abdullah Iqbal,B 93,LCB,41245383.6840058,41245383.6840058,33615675.09515855,4115583.613329655,144178,Hobro vs B 93,2024-03-08
Player,O. Soe,B 93,RCB,39562107.29735435,39562107.29735435,31577689.61786103,4821174.3467442775,144178,Hobro vs B 93,2024-03-08
Player,S. Jakobsen,Hobro,CB,29855848.09053567,29855848.09053567,26920231.33371189,2137639.398834829,115307,Hobro vs B 93,2024-03-08
Player,J. Erenbjerg,B 93,RW,24237902.179353666,24237902.179353666,22617512.184740297,776718.0222585821,144178,Hobro vs B 93,2024-03-08
Player,A. Daghim,B 93,LW,20655727.40829532,20655727.40829532,18166502.932350624,895329.2993604644,144178,Hobro vs B 93,2024-03-08
Player,M. Mouritz,B 93,LDM,17921337.045661733,17921337.045661733,16197400.77333117,523905.4094150055,144178,Hobro vs B 93,2024-03-08
Player,Mathias Kristensen,Hobro,LF,15842284.994471358,15842284.994471358,13496220.320340343,1120296.1480749934,144178,Hobro vs B 93,2024-03-08
Player,V. Rasmussen,Hobro,LCM,14503044.249526506,14503044.249526506,13228619.00946523,822591.4109710396,144178,Hobro vs B 93,2024-03-08
Player,F. Mortensen,Hobro,RCM,13271645.557636991,13271645.557636991,12163505.939267498,516110.13374414126,144178,Hobro vs B 93,2024-03-08
Player,N. Thomsen,B 93,CAM,12399746.578589622,12399746.578589622,10433395.360021066,1364590.3499017225,144178,Hobro vs B 93,2024-03-08
Player,S. Clemmensen,B 93,ST,11655709.537113262,11655709.537113262,10674759.912536277,719445.3429683394,108846,Hobro vs B 93,2024-03-08
Player,M. Freundlich,Hobro,CDM,11407230.080763247,11407230.080763247,10924356.815859368,365493.6398678287,115428,Hobro vs B 93,2024-03-08
Player,N. Morberg,B 93,RDM,9375154.938572101,9375154.938572101,8705237.278777564,462550.05161852564,109130,Hobro vs B 93,2024-03-08
Player,F. Christensen,Hobro,RF,8719424.09003766,8719424.09003766,7631059.266227077,705249.7155749288,96928,Hobro vs B 93,2024-03-08
Player,M. Nielsen,Hobro,SUB,7079642.165649823,7079642.165649823,6920663.576626042,78054.8475606657,13588,Hobro vs B 93,2024-03-08
Player,J. Cornelius,Hobro,SUB,4501167.256613758,4501167.256613758,3821987.2890383587,487422.6160693853,47250,Hobro vs B 93,2024-03-08
Player,A. Heimer,B 93,SUB,3729207.3951016897,3729207.3951016897,3602716.7599233356,92775.45170731052,35048,Hobro vs B 93,2024-03-08
Player,F. Isaki,B 93,SUB,2781989.9573820787,2781989.9573820787,2657307.646937725,82581.20440074045,35332,Hobro vs B 93,2024-03-08
Player,J. Boge,Hobro,SUB,2609208.9864992425,2609208.9864992425,2221351.497569227,310064.214440747,15012,Hobro vs B 93,2024-03-08
Player,A. Yoda,Hobro,SUB,2607346.754391583,2607346.754391583,2409811.0806714036,146714.04647154934,28750,Hobro vs B 93,2024-03-08
Player,S. Ouattara,Hobro,SUB,2446055.6568827797,2446055.6568827797,2324681.2014306216,107672.72771333899,13859,Hobro vs B 93,2024-03-08
Team,None,Hobro,None,nan,nan,2443.389005262054,333.3051220214144,None,Hobro vs B 93,2024-03-08
Team,None,B 93,None,nan,nan,2410.23759326468,317.33983121226737,None,Hobro vs B 93,2024-03-08
Player,W. Lykke,Hillerød,GK,186548835.5880103,186548835.5880103,90390804.53792067,81193491.6045883,145753,HB Køge vs Hillerød,2024-03-08
Player,B. Bayrak,HB Køge,GK,72950388.10440038,72950388.10440038,34115197.48706703,34195727.703275055,72241,HB Køge vs Hillerød,2024-03-08
Player,D. Talyspaev,HB Køge,SUB,70722677.21580149,70722677.21580149,29933099.627343137,36014950.65807285,73512,HB Køge vs Hillerød,2024-03-08
Player,S. Sharif,Hillerød,RB,59527203.507515416,59527203.507515416,53893288.68165818,2240335.097658903,145753,HB Køge vs Hillerød,2024-03-08
Player,L. Boje-Larsen,Hillerød,LB,58295304.989539005,58295304.989539005,54221518.30479963,1401540.228255485,145753,HB Køge vs Hillerød,2024-03-08
Player,G. Culhaci,HB Køge,LB,57261656.15534612,57261656.15534612,51436635.64833244,2104883.9005670613,145753,HB Køge vs Hillerød,2024-03-08
Player,H. Bonnesen,HB Køge,LCB,47563392.45189121,47563392.45189121,37187344.649741516,5725048.262152572,145753,HB Køge vs Hillerød,2024-03-08
Player,J. Witt,Hillerød,RCB,41345925.20023978,41345925.20023978,37271829.04301437,2468466.644653461,145753,HB Køge vs Hillerød,2024-03-08
Player,J. Seehusen,HB Køge,RCB,40122006.71664513,40122006.71664513,32210973.1737184,4012176.652373338,145753,HB Køge vs Hillerød,2024-03-08
Player,R. Moller,Hillerød,LCB,39560012.304744616,39560012.304744616,34776590.514076434,2922918.517410685,145753,HB Køge vs Hillerød,2024-03-08
Player,S. Larsen,HB Køge,RB,23888765.476318732,23888765.476318732,19986037.935543314,1511741.5966497841,72241,HB Køge vs Hillerød,2024-03-08
Player,M. Jakobsen,HB Køge,CDM,23766563.37696864,23766563.37696864,19988253.87109842,2526141.433782622,145753,HB Køge vs Hillerød,2024-03-08
Player,D. Bayrak,HB Køge,SUB,23156101.128967147,23156101.128967147,19959807.329860482,1247998.3454332047,73512,HB Køge vs Hillerød,2024-03-08
Player,Y. Dhaflaoui,HB Køge,RW,22656684.741117973,22656684.741117973,21487649.863396034,582585.6754407127,129446,HB Køge vs Hillerød,2024-03-08
Player,A. Justinussen,Hillerød,LW,20498496.93970683,20498496.93970683,17702497.323952086,1025486.3442282584,123620,HB Køge vs Hillerød,2024-03-08
Player,J. Arias,HB Køge,CF,18119261.60587526,18119261.60587526,16385176.617232857,1138216.4304333986,145753,HB Køge vs Hillerød,2024-03-08
Player,M. Jensen,HB Køge,RCM,15986560.399373552,15986560.399373552,14802133.00286707,641574.3810806862,145753,HB Køge vs Hillerød,2024-03-08
Player,M. Due Grandt,Hillerød,RDM,15936063.90158612,15936063.90158612,15497022.116842408,386629.27481223934,145753,HB Køge vs Hillerød,2024-03-08
Player,T. Arndal,Hillerød,RW,14421876.485975273,14421876.485975273,12502943.550199961,738090.0298607034,85981,HB Køge vs Hillerød,2024-03-08
Player,S. Pingel,Hillerød,ST,13815295.17743731,13815295.17743731,11507935.921164183,1498412.2171427049,123527,HB Køge vs Hillerød,2024-03-08
Player,E. Semovski,HB Køge,LW,12621980.580211828,12621980.580211828,10992325.165965442,897635.2711353784,72241,HB Køge vs Hillerød,2024-03-08
Player,I. Dorgu,HB Køge,SUB,12057959.772742502,12057959.772742502,11092844.70082199,738783.7656127823,73512,HB Køge vs Hillerød,2024-03-08
Player,M. Julo,Hillerød,SUB,11779781.398543922,11779781.398543922,10616748.431420058,423448.1421256718,59772,HB Køge vs Hillerød,2024-03-08
Player,N. Schmidt,Hillerød,LDM,10943326.866407767,10943326.866407767,10295261.653286407,428184.7715505666,112617,HB Køge vs Hillerød,2024-03-08
Player,M. Bay,Hillerød,CAM,9436034.596978404,9436034.596978404,8255461.0447131675,679665.2006937382,86389,HB Køge vs Hillerød,2024-03-08
Player,C. Jensen,HB Køge,SUB,8624900.494396895,8624900.494396895,8196840.449323107,242347.5349004936,73512,HB Køge vs Hillerød,2024-03-08
Player,C. Jorgensen,HB Køge,LCM,8410293.35607124,8410293.35607124,7751022.464603474,396190.7212283196,72241,HB Køge vs Hillerød,2024-03-08
Player,A. Alicino,Hillerød,SUB,6476032.573027116,6476032.573027116,6085533.00522784,246480.9970150181,59364,HB Køge vs Hillerød,2024-03-08
Player,V. Schousboe,Hillerød,SUB,3614947.3192636007,3614947.3192636007,3043558.9018483083,325820.3603022207,33136,HB Køge vs Hillerød,2024-03-08
Player,J. Rindom,Hillerød,SUB,2760605.3559509893,2760605.3559509893,2386124.220762665,158793.15918556094,22226,HB Køge vs Hillerød,2024-03-08
Player,M. Bruhn,Hillerød,SUB,2542376.425666037,2542376.425666037,2242311.2241472714,201728.33582759515,22133,HB Køge vs Hillerød,2024-03-08
Player,W. Madsen,HB Køge,SUB,2178023.5922006057,2178023.5922006057,1839055.8005629797,84288.61953381653,16307,HB Køge vs Hillerød,2024-03-08
Team,None,Hillerød,None,nan,nan,2543.271345873013,335.5143079303153,None,HB Køge vs Hillerød,2024-03-08
Team,None,HB Køge,None,nan,nan,2314.63090150793,309.23216053845226,None,HB Køge vs Hillerød,2024-03-08
Player,C. Petersen,Kolding,GK,216224618.72832665,216224618.72832665,124136036.88349663,80341012.50012036,150367,Helsingør vs Kolding,2024-03-08
Player,K. Kristensen,Helsingør,GK,143267785.92223477,143267785.92223477,61550014.62914371,70076721.41113465,150367,Helsingør vs Kolding,2024-03-08
Player,P. Tjornelund,Kolding,RCB,59400608.03886979,59400608.03886979,55672939.37002688,1780351.6227576744,150367,Helsingør vs Kolding,2024-03-08
Player,A. Norager,Kolding,LCB,56814948.63702261,56814948.63702261,51192955.99170249,2669521.92665805,150367,Helsingør vs Kolding,2024-03-08
Player,D. Ingvarsson,Kolding,LWB,54320599.22558182,54320599.22558182,45948708.807385854,2322873.4807813196,150367,Helsingør vs Kolding,2024-03-08
Player,I. Tannander,Kolding,RWB,53406812.21558435,53406812.21558435,45030866.573662095,2923656.8633030145,150367,Helsingør vs Kolding,2024-03-08
Player,M. Brems,Helsingør,LB,53386954.69989414,53386954.69989414,45098137.784328274,4085632.948921337,120020,Helsingør vs Kolding,2024-03-08
