type,overall.away,overall.home,overall.middle,interval_type,interval,away,home,middle,label,match_id,date,home_team,away_team
ballPossession,48.7,51.3,NaN,5,0-5,41.3,58.7,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,5,6-10,34.6,65.4,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,5,11-15,39.6,60.4,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,5,16-20,36.4,63.6,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,5,21-25,40.0,60.0,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,5,26-30,63.8,36.2,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,5,31-35,22.5,77.5,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,5,36-40,63.8,36.2,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,5,41-45,41.3,58.7,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,5,46-50,75.8,24.2,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,5,51-55,71.2,28.8,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,5,56-60,64.6,35.4,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,5,61-65,70.2,29.8,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,5,66-70,55.0,45.0,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,5,71-75,79.6,20.4,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,5,76-80,72.7,27.3,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,5,81-85,35.8,64.2,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,5,86-90,29.7,70.3,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,15,0-15,38.1,61.9,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,15,16-30,47.2,52.8,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,15,31-45,44.7,55.3,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,15,46-60,70.0,30.0,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,15,61-75,69.5,30.5,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,15,76-90,33.7,66.3,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,45,0-45,43.1,56.9,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,48.7,51.3,NaN,45,46-90,54.7,45.3,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,0-5,47.6,52.4,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,6-10,50.0,50.0,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,11-15,66.7,33.3,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,16-20,29.1,70.9,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,21-25,58.0,42.0,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,26-30,46.6,53.4,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,31-35,40.0,60.0,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,36-40,51.7,48.3,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,41-45,57.1,42.9,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,46-50,6.1,93.9,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,51-55,44.1,55.9,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,56-60,58.3,41.7,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,61-65,40.4,59.6,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,66-70,25.0,75.0,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,71-75,42.6,57.4,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,76-80,72.7,27.3,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,81-85,41.5,58.5,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,5,86-90,51.4,48.6,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,15,0-15,53.4,46.6,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,15,16-30,44.2,55.8,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,15,31-45,50.9,49.1,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,15,46-60,40.0,60.0,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,15,61-75,36.9,63.1,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,15,76-90,50.0,50.0,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,45,0-45,49.7,50.3,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorial,46.6,53.4,NaN,45,46-90,43.3,56.7,NaN,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,0-5,30.2,34.9,34.9,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,6-10,23.1,24.4,52.5,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,11-15,25.0,54.2,20.8,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,16-20,40.0,5.5,54.5,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,21-25,16.0,30.0,54.0,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,26-30,29.3,29.3,41.4,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,31-35,20.0,20.0,60.0,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,36-40,27.6,27.6,44.8,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,41-45,19.0,22.2,58.8,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,46-50,60.6,6.1,33.3,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,51-55,27.1,22.0,50.9,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,56-60,14.6,35.4,50.0,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,61-65,31.9,21.3,46.8,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,66-70,40.0,15.0,45.0,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,71-75,44.4,31.5,24.1,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,76-80,9.1,72.7,18.2,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,81-85,37.7,30.2,32.1,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,5,86-90,30.4,23.9,45.7,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,15,0-15,25.9,35.4,38.7,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,15,16-30,28.8,21.5,49.7,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,15,31-45,22.4,23.6,54.0,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,15,46-60,30.7,22.9,46.4,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,15,61-75,39.0,23.4,37.6,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,15,76-90,31.2,28.2,40.6,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,45,0-45,25.7,27.3,47.0,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
territorialThird,29.4,26.3,44.3,45,46-90,33.3,25.3,41.4,Horsens vs HB Køge,9e8x3y64014mqzovhwr06hams,2023-08-04,Horsens,HB Køge
ballPossession,42.8,57.2,NaN,5,0-5,35.4,64.6,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,5,6-10,19.6,80.4,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,5,11-15,59.0,41.0,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,5,16-20,73.4,26.6,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,5,21-25,27.7,72.3,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,5,26-30,28.1,71.9,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,5,31-35,41.4,58.6,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,5,36-40,41.9,58.1,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,5,41-45,19.8,80.2,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,5,46-50,75.0,25.0,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,5,51-55,63.2,36.8,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,5,56-60,55.9,44.1,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,5,61-65,17.0,83.0,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,5,66-70,43.8,56.2,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,5,71-75,13.5,86.5,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,5,76-80,68.3,31.7,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,5,81-85,51.9,48.1,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,5,86-90,40.7,59.3,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,15,0-15,39.0,61.0,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,15,16-30,46.0,54.0,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,15,31-45,31.9,68.1,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,15,46-60,65.4,34.6,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,15,61-75,24.6,75.4,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,15,76-90,50.3,49.7,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,45,0-45,38.7,61.3,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,42.8,57.2,NaN,45,46-90,46.6,53.4,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,0-5,53.8,46.2,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,6-10,58.8,41.2,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,11-15,47.5,52.5,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,16-20,76.6,23.4,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,21-25,49.2,50.8,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,26-30,50.0,50.0,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,31-35,48.3,51.7,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,36-40,44.2,55.8,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,41-45,48.1,51.9,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,46-50,51.4,48.6,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,51-55,54.4,45.6,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,56-60,28.8,71.2,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,61-65,32.1,67.9,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,66-70,40.6,59.4,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,71-75,45.9,54.1,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,76-80,43.9,56.1,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,81-85,34.6,65.4,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,5,86-90,53.5,46.5,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,15,0-15,53.1,46.9,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,15,16-30,60.2,39.8,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,15,31-45,47.3,52.7,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,15,46-60,45.2,54.8,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,15,61-75,40.3,59.7,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,15,76-90,45.8,54.2,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,45,0-45,53.3,46.7,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorial,48.3,51.7,NaN,45,46-90,43.7,56.3,NaN,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,0-5,15.4,26.2,58.4,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,6-10,21.6,25.5,52.9,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,11-15,36.1,34.4,29.5,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,16-20,10.9,48.4,40.7,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,21-25,44.6,16.9,38.5,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,26-30,34.4,31.2,34.4,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,31-35,22.4,24.1,53.5,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,36-40,34.9,16.3,48.8,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,41-45,34.6,22.2,43.2,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,46-50,16.7,26.4,56.9,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,51-55,21.1,31.6,47.3,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,56-60,49.2,11.9,38.9,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,61-65,37.7,13.2,49.1,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,66-70,29.7,28.1,42.2,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,71-75,35.1,28.4,36.5,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,76-80,24.4,26.8,48.8,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,81-85,30.8,11.5,57.7,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,5,86-90,32.6,31.4,36.0,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,15,0-15,24.3,28.8,46.9,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,15,16-30,29.2,32.3,38.5,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,15,31-45,30.8,21.4,47.8,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,15,46-60,28.2,23.4,48.4,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,15,61-75,34.0,24.1,41.9,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,15,76-90,30.2,24.6,45.2,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,45,0-45,28.1,27.3,44.6,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
territorialThird,29.5,25.6,44.9,45,46-90,30.8,24.0,45.2,Hillerød vs Hobro,9ehqi50v66s64uked126f0650,2023-08-04,Hillerød,Hobro
ballPossession,47.8,52.2,NaN,5,0-5,63.5,36.5,NaN,Vendsyssel vs Helsingør,9es8giipq6pl4gmc1adt2vs44,2023-08-05,Vendsyssel,Helsingør
ballPossession,47.8,52.2,NaN,5,6-10,37.1,62.9,NaN,Vendsyssel vs Helsingør,9es8giipq6pl4gmc1adt2vs44,2023-08-05,Vendsyssel,Helsingør
ballPossession,47.8,52.2,NaN,5,11-15,25.6,74.4,NaN,Vendsyssel vs Helsingør,9es8giipq6pl4gmc1adt2vs44,2023-08-05,Vendsyssel,Helsingør
ballPossession,47.8,52.2,NaN,5,16-20,30.8,69.2,NaN,Vendsyssel vs Helsingør,9es8giipq6pl4gmc1adt2vs44,2023-08-05,Vendsyssel,Helsingør
ballPossession,47.8,52.2,NaN,5,21-25,60.0,40.0,NaN,Vendsyssel vs Helsingør,9es8giipq6pl4gmc1adt2vs44,2023-08-05,Vendsyssel,Helsingør
ballPossession,47.8,52.2,NaN,5,26-30,74.1,25.9,NaN,Vendsyssel vs Helsingør,9es8giipq6pl4gmc1adt2vs44,2023-08-05,Vendsyssel,Helsingør
ballPossession,47.8,52.2,NaN,5,31-35,64.5,35.5,NaN,Vendsyssel vs Helsingør,9es8giipq6pl4gmc1adt2vs44,2023-08-05,Vendsyssel,Helsingør
ballPossession,47.8,52.2,NaN,5,36-40,36.2,63.8,NaN,Vendsyssel vs Helsingør,9es8giipq6pl4gmc1adt2vs44,2023-08-05,Vendsyssel,Helsingør
ballPossession,47.8,52.2,NaN,5,41-45,53.1,46.9,NaN,Vendsyssel vs Helsingør,9es8giipq6pl4gmc1adt2vs44,2023-08-05,Vendsyssel,Helsingør
ballPossession,47.8,52.2,NaN,5,46-50,31.1,68.9,NaN,Vendsyssel vs Helsingør,9es8giipq6pl4gmc1adt2vs44,2023-08-05,Vendsyssel,Helsingør
