contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,date,15,17,18,20,22,24,25,26,29,56,63,64,72,73,74,76,77,78,79,80,81,82,89,100,102,103,108,146,147,154,214,215,230,231,233,321,322,326,327,328,374,375,458,16,19,21,23,62,65,84,85,87,120,133,153,254,324,395,396,468,469,61,75,101,121,138,274,280,281,282,323,338,391,472,473,9,60,160,216,217,353,390,114,276,136,139,83,275,67,192,71,113,28,86,66,69,68,273,300,314
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2598042377,326,15,1,27,13,D. Bayrak,d2otdesf6fxo0zjmrenoi074k,1,77.9,27.9,2023-10-01T11:28:08.652,2023-10-03T15:32:47,"{""id"": 4551008415, ""qualifierId"": 233, ""value"": ""207""}",1.0,9qyj44nzc7wg2wc4fqostuc5w,HB Køge vs Helsingør,2023-10-01,NaN,NaN,true,true,true,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,,NaN,46.2,6.3,,98.5,48.6,NaN,NaN,true,NaN,NaN,207,0.02840183489024639,0.1787,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2598042635,329,13,1,27,41,M. Gudmann,am3509ake84cde1xhb9264i22,1,91.5,43.7,2023-10-01T11:28:36.412,2023-10-03T15:32:49,"{""id"": 4551016105, ""qualifierId"": 231, ""value"": ""48.9""}",1.0,9qyj44nzc7wg2wc4fqostuc5w,HB Køge vs Helsingør,2023-10-01,NaN,true,NaN,NaN,NaN,NaN,true,,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,49.2,62.5,,94.0,52.0,true,NaN,NaN,99.1,48.9,NaN,0.01190432719886303,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2598055739,349,13,1,41,19,R. Marcus,ahs6m7vvgmj6ydqok7as4nx0,1,78.4,57.9,2023-10-01T11:42:14.660,2023-10-03T15:32:46,"{""id"": 4551074655, ""qualifierId"": 22}",1.0,9qyj44nzc7wg2wc4fqostuc5w,HB Køge vs Helsingør,2023-10-01,NaN,NaN,true,true,true,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,,NaN,43.9,87.5,,NaN,NaN,NaN,NaN,true,95.4,52.5,NaN,0.085222028195858,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2598054701,450,15,1,40,26,C. Jensen,74m58jsznzu8l89b8h7rkh1bd,1,81.5,48.2,2023-10-01T11:41:21.779,2023-10-03T15:32:53,"{""id"": 4551070587, ""qualifierId"": 102, ""value"": ""52.7""}",1.0,9qyj44nzc7wg2wc4fqostuc5w,HB Køge vs Helsingør,2023-10-01,NaN,NaN,true,true,true,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,true,,NaN,52.7,19,,83.7,48.7,NaN,NaN,true,98.5,50,338,0.04471210390329361,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2598058045,482,15,1,43,26,J. Adedeji,4sgxth7onhb5mu29bgyupby3u,1,78.5,66.8,2023-10-01T11:44:21.137,2023-10-03T15:32:56,"{""id"": 4551086457, ""qualifierId"": 76}",1.0,9qyj44nzc7wg2wc4fqostuc5w,HB Køge vs Helsingør,2023-10-01,NaN,NaN,true,true,true,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,,NaN,53.9,10.8,,98.8,52.0,NaN,NaN,true,NaN,NaN,362,0.022878307849168777,0.1681,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2598058761,490,15,1,44,5,Y. Dhaflaoui,98zlz2sscsf6vb7d52ici074k,1,89.7,30.5,2023-10-01T11:45:00.832,2023-10-03T15:32:44,"{""id"": 4551088991, ""qualifierId"": 22}",1.0,9qyj44nzc7wg2wc4fqostuc5w,HB Køge vs Helsingør,2023-10-01,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,Center,true,NaN,true,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,,NaN,48.2,19,,91.1,33.4,NaN,NaN,true,98.5,46.9,366,0.021572818979620934,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2598059349,494,13,1,44,34,J. Seehusen,cptyf0icqfjv8wm49pcy0uw44,1,92.2,44.8,2023-10-01T11:45:29.336,2023-10-01T11:46:45,"{""id"": 4551092621, ""qualifierId"": 103, ""value"": ""72.2""}",1.0,9qyj44nzc7wg2wc4fqostuc5w,HB Køge vs Helsingør,2023-10-01,true,true,NaN,NaN,NaN,NaN,true,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,,NaN,44.0,72.2,,NaN,NaN,true,NaN,NaN,99.4,49.3,NaN,0.054926447570323944,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2598078647,556,13,2,49,1,C. Jensen,74m58jsznzu8l89b8h7rkh1bd,1,90.7,55.3,2023-10-01T12:06:01.666,2023-10-03T16:30:06,"{""id"": 4551185923, ""qualifierId"": 103, ""value"": ""61.1""}",1.0,9qyj44nzc7wg2wc4fqostuc5w,HB Køge vs Helsingør,2023-10-01,NaN,true,NaN,NaN,true,NaN,NaN,,true,Center,NaN,NaN,true,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,NaN,60.2,61.1,,NaN,NaN,true,NaN,NaN,98.9,52.9,NaN,0.10677028447389603,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2598102203,571,15,2,69,15,E. Wass,5l4gputgu1kti0fygivtpf7u2,1,87.0,69.3,2023-10-01T12:26:16.137,2023-10-03T17:30:51,"{""id"": 4551308165, ""qualifierId"": 146, ""value"": ""97.7""}",1.0,9qyj44nzc7wg2wc4fqostuc5w,HB Køge vs Helsingør,2023-10-01,NaN,NaN,NaN,true,true,NaN,NaN,,true,Center,NaN,true,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,,NaN,54.2,7.6,,97.7,54.7,NaN,NaN,true,NaN,NaN,749,0.04087812080979347,0.2031,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2598118505,698,15,2,83,48,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,89.7,32.8,2023-10-01T12:40:48.470,2023-10-03T17:31:04,"{""id"": 4551389847, ""qualifierId"": 63}",1.0,9qyj44nzc7wg2wc4fqostuc5w,HB Køge vs Helsingør,2023-10-01,NaN,NaN,NaN,true,true,NaN,NaN,,true,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,,NaN,50.3,19,,91.7,36.3,true,NaN,NaN,98.4,47.1,910,0.058277830481529236,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2598121805,717,15,2,84,0,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,95.9,50.7,2023-10-01T12:41:00.783,2023-10-03T17:31:06,"{""id"": 4557768373, ""qualifierId"": 78}",1.0,9qyj44nzc7wg2wc4fqostuc5w,HB Køge vs Helsingør,2023-10-01,NaN,NaN,NaN,true,true,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,,true,50.3,19,,97.6,50.5,true,NaN,NaN,98.5,51.6,913,0.3191414177417755,NaN,3,2,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2598106203,799,13,2,73,40,M. Gudmann,am3509ake84cde1xhb9264i22,1,70.5,43.5,2023-10-01T12:30:40.945,2023-10-03T17:31:04,"{""id"": 4551328891, ""qualifierId"": 22}",1.0,9qyj44nzc7wg2wc4fqostuc5w,HB Køge vs Helsingør,2023-10-01,NaN,NaN,true,true,true,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,44.2,79.2,,NaN,NaN,NaN,NaN,true,98.5,49.6,NaN,0.019333474338054657,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2598112899,871,16,2,79,4,J. Adedeji,4sgxth7onhb5mu29bgyupby3u,1,97.6,35.9,2023-10-01T12:36:04.772,2023-10-03T17:31,"{""id"": 4551366963, ""qualifierId"": 102, ""value"": ""46.8""}",1.0,9qyj44nzc7wg2wc4fqostuc5w,HB Køge vs Helsingør,2023-10-01,NaN,NaN,NaN,true,true,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,,NaN,46.8,1.9,,NaN,NaN,true,true,true,95.0,37.5,NaN,0.24366816878318787,0.6893,1,2,NaN,2023-10-01 13:36:04.177,79:03.940,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,true,true,3.5,60.1,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2598123511,946,13,2,87,23,D. Bayrak,d2otdesf6fxo0zjmrenoi074k,1,88.3,30.1,2023-10-01T12:44:23.383,2023-10-01T13:09:26,"{""id"": 4551536801, ""qualifierId"": 63}",NaN,9qyj44nzc7wg2wc4fqostuc5w,HB Køge vs Helsingør,2023-10-01,NaN,NaN,NaN,true,true,NaN,NaN,,NaN,Center,true,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,44.4,65.3,,NaN,NaN,NaN,NaN,true,98.4,45.3,NaN,0.02574646659195423,NaN,3,2,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2598124989,964,15,2,88,31,I. Dorgu,bmvcofmie6om4muxij4kdkro4,1,87.8,33.8,2023-10-01T12:45:31.958,2023-10-01T13:09:34,"{""id"": 4551423837, ""qualifierId"": 146, ""value"": ""96.8""}",1.0,9qyj44nzc7wg2wc4fqostuc5w,HB Køge vs Helsingør,2023-10-01,NaN,NaN,NaN,true,true,NaN,NaN,,true,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,,NaN,48.0,20.3,,96.8,44.0,NaN,NaN,true,NaN,NaN,733,0.09428022056818008,0.0775,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2601081691,150,15,1,14,9,C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,1,92.6,35.4,2023-10-07T13:17:08.972,2023-10-07T13:18:33,"{""id"": 4567246203, ""qualifierId"": 22}",1.0,9sigo0zvam9vfe16cmuqik9as,Kolding vs HB Køge,2023-10-07,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,true,,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,true,,NaN,50.8,23.6,NaN,93.7,37.0,true,NaN,NaN,97.8,45.1,118,0.10251961648464203,NaN,3,2,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2601090323,168,15,1,22,32,T. Mikkelsen,3l0wq19mq865qi29ndtb0axn9,1,89.4,57.8,2023-10-07T13:25:31.579,2023-10-10T16:30:21,"{""id"": 4567292603, ""qualifierId"": 22}",1.0,9sigo0zvam9vfe16cmuqik9as,Kolding vs HB Køge,2023-10-07,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,true,,NaN,47.2,19,NaN,92.1,55.1,true,NaN,NaN,98.8,52.9,229,0.1828669011592865,NaN,2,2,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2601115083,305,15,1,45,40,T. Mikkelsen,3l0wq19mq865qi29ndtb0axn9,1,87.9,53.6,2023-10-07T13:48:39.700,2023-10-10T16:30:23,"{""id"": 4567425053, ""qualifierId"": 22}",1.0,9sigo0zvam9vfe16cmuqik9as,Kolding vs HB Køge,2023-10-07,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,50.1,19,NaN,91.0,52.7,true,NaN,NaN,98.2,51.1,438,0.20641763508319855,NaN,2,2,true,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2601118743,344,15,1,50,39,M. Jespersen,7nt9il7b9vvtgfco15bdpfpx,1,77.9,50.7,2023-10-07T13:53:38.674,2023-10-07T13:55:17,"{""id"": 4567444273, ""qualifierId"": 26}",NaN,9sigo0zvam9vfe16cmuqik9as,Kolding vs HB Køge,2023-10-07,NaN,NaN,true,true,NaN,NaN,NaN,true,NaN,Center,NaN,,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,48.8,17.1,NaN,97.6,50.0,NaN,NaN,NaN,NaN,NaN,470,0.11848549544811249,0.0551,1,3,NaN,NaN,NaN,true,NaN,,,,,,,,,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2601104041,355,15,1,35,14,M. Gudmann,am3509ake84cde1xhb9264i22,1,69.9,62.3,2023-10-07T13:38:14.180,2023-10-07T13:40:21,"{""id"": 4567365209, ""qualifierId"": 18}",NaN,9sigo0zvam9vfe16cmuqik9as,Kolding vs HB Køge,2023-10-07,NaN,NaN,true,true,NaN,NaN,NaN,true,NaN,Center,NaN,,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,54.2,4.4,NaN,98.1,50.0,NaN,NaN,NaN,NaN,NaN,237,0.029461227357387543,0.3355,1,3,NaN,NaN,NaN,true,NaN,,,,,,,,,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2601104109,356,15,1,35,18,J. Adedeji,4sgxth7onhb5mu29bgyupby3u,1,99.4,61.6,2023-10-07T13:38:18.290,2023-10-10T16:30:14,"{""id"": 4567369805, ""qualifierId"": 102, ""value"": ""49.4""}",NaN,9sigo0zvam9vfe16cmuqik9as,Kolding vs HB Køge,2023-10-07,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,Center,NaN,,true,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,49.4,3.8,NaN,99.9,54.7,NaN,NaN,NaN,NaN,NaN,238,0.04528152197599411,0.0532,1,1,true,NaN,NaN,true,NaN,,,,,,,,,NaN,,,,,NaN,NaN,,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,355,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2601149249,386,16,2,48,32,C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,1,92.6,54.8,2023-10-07T14:12:21.914,2023-10-07T14:14:42,"{""id"": 4567621091, ""qualifierId"": 375, ""value"": ""48:31.962""}",1.0,9sigo0zvam9vfe16cmuqik9as,Kolding vs HB Køge,2023-10-07,NaN,true,NaN,true,NaN,NaN,true,NaN,true,Center,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,47.9,8.9,NaN,NaN,NaN,NaN,NaN,NaN,98.4,51.4,NaN,0.14876949787139893,0.132,2,2,true,2023-10-07 15:12:21.408,48:31.962,NaN,NaN,,,,,,,,,NaN,,,,,1.5,48.7,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2601161519,418,15,2,54,34,T. Mikkelsen,3l0wq19mq865qi29ndtb0axn9,1,92.1,44.0,2023-10-07T14:18:24.255,2023-10-10T17:30:34,"{""id"": 4567683179, ""qualifierId"": 102, ""value"": ""46.6""}",1.0,9sigo0zvam9vfe16cmuqik9as,Kolding vs HB Køge,2023-10-07,NaN,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,NaN,,true,,NaN,NaN,NaN,NaN,NaN,true,NaN,true,,true,46.6,5.6,NaN,99.3,46.0,true,true,NaN,98.8,50.4,534,0.3704648017883301,NaN,1,2,true,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,,NaN,NaN,,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2601187967,494,13,2,64,42,J. Vetter,3ywgt5v070xudujs9f7cuqm7d,1,93.7,49.8,2023-10-07T14:28:31.460,2023-10-07T14:29:54,"{""id"": 4567822387, ""qualifierId"": 29}",1.0,9sigo0zvam9vfe16cmuqik9as,Kolding vs HB Køge,2023-10-07,true,true,NaN,NaN,NaN,NaN,true,NaN,true,Center,NaN,,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,48.7,62.5,NaN,NaN,NaN,true,true,NaN,98.9,50,NaN,0.3613710105419159,NaN,1,1,true,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2601159577,531,13,2,53,27,W. Madsen,7ztdirfvd9d0x2yw1v051xzbo,1,87.6,54.1,2023-10-07T14:17:16.715,2023-10-07T14:18:36,"{""id"": 4567666273, ""qualifierId"": 231, ""value"": ""50.9""}",1.0,9sigo0zvam9vfe16cmuqik9as,Kolding vs HB Køge,2023-10-07,true,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,29.6,6.9,NaN,NaN,NaN,true,NaN,NaN,97.1,50.9,NaN,0.050166625529527664,NaN,2,1,true,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,,NaN,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2601207021,570,15,2,72,16,M. Kristensen,932yrcg5whf7qk0o70cx5n88a,1,81.8,39.2,2023-10-07T14:36:06.225,2023-10-07T14:38:30,"{""id"": 4578902321, ""qualifierId"": 76}",1.0,9sigo0zvam9vfe16cmuqik9as,Kolding vs HB Køge,2023-10-07,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,51.9,19,NaN,84.6,41.2,true,NaN,true,95.3,49.1,729,0.07351327687501907,NaN,3,2,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2601173841,580,15,2,59,2,E. Semovski,8qzac8nxm8nxbckdaisnooutw,1,91.1,53.0,2023-10-07T14:22:51.692,2023-10-10T17:30:27,"{""id"": 4567784201, ""qualifierId"": 103, ""value"": ""19""}",1.0,9sigo0zvam9vfe16cmuqik9as,Kolding vs HB Køge,2023-10-07,true,true,NaN,NaN,NaN,NaN,true,NaN,true,Center,NaN,,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,true,50.8,19,NaN,95.9,51.8,true,NaN,NaN,98.9,50.4,451,0.050132252275943756,NaN,3,2,true,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2601177969,588,16,2,60,31,W. Madsen,7ztdirfvd9d0x2yw1v051xzbo,1,93.3,49.3,2023-10-07T14:24:21.360,2023-10-10T17:30:41,"{""id"": 4567778879, ""qualifierId"": 458}",NaN,9sigo0zvam9vfe16cmuqik9as,Kolding vs HB Køge,2023-10-07,NaN,true,NaN,true,NaN,true,NaN,NaN,NaN,Center,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,48.1,2.5,NaN,NaN,NaN,NaN,true,NaN,95.8,49.3,NaN,0.4155515730381012,0.735,2,1,true,2023-10-07 15:24:20.937,60:31.491,true,NaN,,,,,,,,,NaN,,,,,95.8,49.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2601214685,613,13,2,75,8,C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,1,84.9,40.2,2023-10-07T14:38:58.111,2023-10-07T14:40:18,"{""id"": 4567964335, ""qualifierId"": 458}",NaN,9sigo0zvam9vfe16cmuqik9as,Kolding vs HB Køge,2023-10-07,NaN,true,NaN,true,NaN,true,NaN,NaN,NaN,Center,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,38.7,56.9,NaN,NaN,NaN,NaN,NaN,true,97.8,49.1,NaN,0.12972049415111542,NaN,2,3,NaN,NaN,NaN,true,NaN,,,,,,,,,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2601221189,631,13,2,77,25,S. Denius,24t4ulsxyeufbmnnht3bru3md,1,79.7,57.6,2023-10-07T14:41:14.542,2023-10-07T14:42:45,"{""id"": 4567997457, ""qualifierId"": 327, ""value"": ""2""}",1.0,9sigo0zvam9vfe16cmuqik9as,Kolding vs HB Køge,2023-10-07,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,41.2,62.5,NaN,NaN,NaN,NaN,NaN,true,97.6,50.4,NaN,0.04811723157763481,NaN,2,2,true,NaN,NaN,NaN,NaN,,,,,,,,,true,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,
