contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,date,9,15,16,17,18,19,20,22,24,25,26,29,56,63,64,70,72,73,74,75,76,77,78,79,80,81,82,83,84,85,100,102,103,108,114,121,137,139,146,147,153,154,214,215,230,231,233,321,322,323,324,326,327,328,338,353,374,375,390,395,396,458,468,469,23,89,113,120,136,391,61,133,28,87,280,281,282,472,473,60,138,273,86,21,101,160,254,300,65,274,216,217,275,62,343,276,192,66,68
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2665628319,758,13,2,79,26,L. Carlius,8rca5ubs4sceptlozciq296cq,1,75.1,49.5,2024-03-31T13:38:03.652,2024-03-31T13:39:26,"{""id"": 4912050853, ""qualifierId"": 458}",NaN,50rpntnzflous6l0szv7ibms4,Helsingør vs Næstved,2024-03-31,,NaN,,NaN,true,,true,NaN,true,NaN,NaN,NaN,Center,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,60.8,2.8,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,true,98.1,50,NaN,0.019458217546343803,NaN,,NaN,2,3,NaN,,,NaN,NaN,,NaN,NaN,true,NaN,,NaN,NaN,,,,NaN,,NaN,,NaN,,,,,,,NaN,,,,,NaN,NaN,,,NaN,,,NaN,,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2665639637,778,15,2,90,42,M. Ladefoged,bdxcd38y99nrbv72uh2v4fhg4,1,88.0,38.7,2024-03-31T13:49:19.294,2024-03-31T13:50:31,"{""id"": 4912111465, ""qualifierId"": 146, ""value"": ""89.9""}",NaN,50rpntnzflous6l0szv7ibms4,Helsingør vs Næstved,2024-03-31,,NaN,,true,NaN,,true,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,,NaN,,NaN,48.9,4.4,NaN,,NaN,,,89.9,40.6,NaN,NaN,true,true,NaN,NaN,840,0.19540008902549744,0.4323,,true,3,1,NaN,,,NaN,NaN,,NaN,NaN,true,NaN,,NaN,true,,,,NaN,,NaN,,NaN,,,,,,,NaN,,,,,NaN,NaN,,,NaN,,,NaN,,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2665641045,787,16,2,92,23,M. Ladefoged,bdxcd38y99nrbv72uh2v4fhg4,1,90.1,37.6,2024-03-31T13:50:59.830,2024-03-31T13:52:21,"{""id"": 4912122133, ""qualifierId"": 154}",1.0,50rpntnzflous6l0szv7ibms4,Helsingør vs Næstved,2024-03-31,,NaN,,true,NaN,,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,,NaN,,NaN,51.3,1.9,NaN,,NaN,,,NaN,NaN,NaN,true,true,true,96.2,44.6,NaN,0.428130179643631,0.5845,,NaN,2,1,NaN,,,2024-03-31 14:50:59.027,92:22.241,,3.6,55.8,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,NaN,,,,,,,NaN,,,,,NaN,NaN,,,NaN,,,NaN,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2667689399,12,15,1,1,9,J. Schoop,5dkmh0f8c1o1uye07m28hkatx,1,94.0,61.5,2024-04-05T17:01:31.430,2024-04-05T17:03:10,"{""id"": 4923263011, ""qualifierId"": 22}",NaN,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,,NaN,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,NaN,NaN,,true,51.3,16.7,NaN,,,,,95.3,60.1,NaN,NaN,NaN,NaN,100,51.4,14,0.0797419399023056,NaN,,,3,2,true,,,NaN,NaN,,,,true,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2667689653,17,15,1,1,52,T. Elmelund,10ild3i9vwegiehbmfi0nivbo,1,91.2,33.3,2024-04-05T17:02:14.550,2024-04-05T17:03:31,"{""id"": 4923267087, ""qualifierId"": 29}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,NaN,NaN,NaN,true,NaN,NaN,true,,true,Center,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,,NaN,48.8,4.4,NaN,,,,,99.0,47.7,NaN,true,NaN,NaN,NaN,NaN,16,0.04671751335263252,0.0394,,,2,2,NaN,,,NaN,NaN,,,,NaN,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2667694405,83,13,1,11,17,J. Schoop,5dkmh0f8c1o1uye07m28hkatx,1,89.1,43.4,2024-04-05T17:11:39.198,2024-04-05T17:12:59,"{""id"": 4923288275, ""qualifierId"": 22}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,,true,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,56.6,84.7,true,,,,,NaN,NaN,NaN,true,NaN,NaN,98.1,49.6,NaN,0.0915936678647995,NaN,,,2,2,true,,,NaN,NaN,,,,NaN,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2667697465,128,15,1,16,40,M. Brems,2n4w77c099dyp51f44djz50tm,1,80.2,57.9,2024-04-05T17:17:02.980,2024-04-05T17:18:15,"{""id"": 4923304939, ""qualifierId"": 102, ""value"": ""52.4""}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,NaN,true,NaN,true,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,true,NaN,NaN,,NaN,52.4,19,NaN,,,,,83.3,57.0,NaN,true,NaN,true,98.6,50.2,171,0.04811723157763481,NaN,,,2,2,true,,,NaN,NaN,,,,NaN,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2667695293,139,16,1,12,58,T. Blidegn,dja68kdmhtsm9x5zqzgtpqas4,1,92.0,61.3,2024-04-05T17:13:20.691,2024-04-05T17:14:48,"{""id"": 4923292989, ""qualifierId"": 22}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,true,NaN,NaN,true,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,,NaN,45.8,15.2,NaN,,,,,NaN,NaN,NaN,true,NaN,NaN,98.8,53.1,NaN,0.060156021267175674,0.5987,,,3,3,true,,,2024-04-05 18:13:20.008,12:58.252,,,,NaN,,,NaN,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,NaN,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2667699467,187,15,1,21,32,M. Christensen,a8zxp4qf5nw7eumulk3z3d15g,1,74.5,46.1,2024-04-05T17:21:53.922,2024-04-05T17:23:29,"{""id"": 4923317003, ""qualifierId"": 328}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,NaN,true,NaN,true,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,true,NaN,NaN,,NaN,53.0,19,NaN,,,,,82.9,48.4,NaN,NaN,NaN,true,98.9,51.4,226,0.023342657834291458,NaN,,,2,2,true,,,NaN,NaN,,,,NaN,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2667700793,211,13,1,24,49,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,74.3,51.0,2024-04-05T17:25:11.192,2024-04-05T17:26:25,"{""id"": 4923323781, ""qualifierId"": 231, ""value"": ""49.1""}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,NaN,true,NaN,true,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,61.3,6.9,NaN,,,,,NaN,NaN,NaN,NaN,NaN,true,98.5,49.1,NaN,0.027008913457393646,NaN,,,2,2,NaN,,,NaN,NaN,,,,NaN,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2667703439,284,13,1,32,6,S. Yatéké,9ircna8pbskreztmy1wiqwx9m,1,80.0,70.8,2024-04-05T17:32:28.201,2024-04-05T17:33:38,"{""id"": 4923339495, ""qualifierId"": 103, ""value"": ""81.9""}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,NaN,true,NaN,true,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,,NaN,40.0,81.9,NaN,,,,,NaN,NaN,NaN,NaN,NaN,true,97.8,52.3,NaN,0.020194025710225105,NaN,,,2,2,NaN,,,NaN,NaN,,,,NaN,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2667705115,311,13,1,35,1,M. Brems,2n4w77c099dyp51f44djz50tm,1,91.9,64.3,2024-04-05T17:35:22.985,2024-04-05T17:38:34,"{""id"": 4923347753, ""qualifierId"": 154}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,Center,NaN,true,,true,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,1.7,1.4,NaN,,,,,95.3,17.1,true,true,true,NaN,95.3,59.4,NaN,0.06890273094177246,NaN,,,3,2,true,,,NaN,NaN,,,,NaN,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2667708767,364,13,1,41,55,T. Elmelund,10ild3i9vwegiehbmfi0nivbo,1,89.3,50.7,2024-04-05T17:42:17.401,2024-04-05T17:47:10,"{""id"": 4923378129, ""qualifierId"": 230, ""value"": ""98.9""}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,true,NaN,NaN,true,NaN,true,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,17.5,11.1,NaN,,,,,93.3,36.6,true,true,NaN,NaN,98.9,51.1,NaN,0.14445294439792633,NaN,,,2,2,true,,,NaN,NaN,,,,NaN,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2667708769,365,15,1,41,57,M. Brems,2n4w77c099dyp51f44djz50tm,1,91.3,38.2,2024-04-05T17:42:19.210,2024-04-05T17:44:49,"{""id"": 4923367035, ""qualifierId"": 326, ""value"": ""3""}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,true,NaN,NaN,true,NaN,true,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,NaN,NaN,,NaN,49.3,19,NaN,,,,,93.0,40.4,NaN,NaN,NaN,NaN,98.5,48.2,402,0.05086134374141693,NaN,,,3,2,true,,,NaN,NaN,,,,NaN,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2667709933,418,13,1,43,56,S. Clemmensen,as7qhgi67gngq0nb3zmwg8jro,1,91.4,50.3,2024-04-05T17:44:18.700,2024-04-05T17:47:11,"{""id"": 4923377807, ""qualifierId"": 328}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,true,,true,NaN,NaN,NaN,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,NaN,,NaN,57.5,9.7,NaN,,,,,NaN,NaN,NaN,true,true,NaN,98.6,49.1,NaN,0.25185608863830566,NaN,,,1,1,true,,,NaN,NaN,,,,NaN,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2667719911,428,16,2,47,4,J. Schoop,5dkmh0f8c1o1uye07m28hkatx,1,86.7,7.7,2024-04-05T18:05:06.549,2024-04-05T18:06:46,"{""id"": 4923427947, ""qualifierId"": 375, ""value"": ""47:02.762""}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,Right,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,54.5,8.2,NaN,,,,,NaN,NaN,NaN,NaN,NaN,true,99.0,46.8,NaN,0.010495947673916817,0.6476,,,2,2,NaN,,,2024-04-05 19:05:04.631,47:02.762,,,,NaN,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,true,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2667731179,523,15,2,61,32,F. Karlsen,b8tw9d3b8tgnfezy68vadwnx0,1,93.0,30.6,2024-04-05T18:19:34.766,2024-04-05T18:20:50,"{""id"": 4923486573, ""qualifierId"": 326, ""value"": ""3""}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,NaN,NaN,NaN,true,true,NaN,NaN,,true,Center,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,true,NaN,NaN,,NaN,46.1,19,NaN,,,,,94.3,33.6,NaN,true,NaN,NaN,99.0,46.6,545,0.022869953885674477,NaN,,,3,2,true,,,NaN,NaN,,,,NaN,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2667731547,527,15,2,62,10,M. Christensen,a8zxp4qf5nw7eumulk3z3d15g,1,87.2,52.2,2024-04-05T18:20:12.110,2024-04-05T18:21:28,"{""id"": 4923488597, ""qualifierId"": 17}",NaN,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,Center,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,true,NaN,NaN,,true,52.1,19,NaN,,,,,95.5,52.2,NaN,NaN,NaN,NaN,97.5,51.6,549,0.11171486228704453,NaN,,,2,3,NaN,,,NaN,NaN,,,,true,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2667737583,604,13,2,70,24,M. Bøttker,8xfqengyrwgxhhi86ok88vf2s,1,88.2,49.5,2024-04-05T18:28:26.603,2024-04-05T18:29:55,"{""id"": 4923521087, ""qualifierId"": 231, ""value"": ""50.5""}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,true,,true,NaN,NaN,NaN,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,46.4,77.8,NaN,,,,,NaN,NaN,NaN,true,NaN,NaN,98.1,50.5,NaN,0.035552702844142914,NaN,,,3,2,true,,,NaN,NaN,,,,NaN,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2667740247,604,16,2,73,37,M. Christensen,a8zxp4qf5nw7eumulk3z3d15g,1,77.2,50.4,2024-04-05T18:31:39.151,2024-04-05T18:33:09,"{""id"": 4923535379, ""qualifierId"": 103, ""value"": ""6.3""}",NaN,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,NaN,true,NaN,true,true,NaN,NaN,,NaN,Center,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,54.2,6.3,NaN,,,,,NaN,NaN,NaN,NaN,NaN,true,97.3,50.2,NaN,0.04927336424589157,0.3529,,,1,2,true,,,2024-04-05 19:31:37.715,73:35.846,,,,true,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2667738845,620,15,2,72,13,S. Clemmensen,as7qhgi67gngq0nb3zmwg8jro,1,86.8,50.7,2024-04-05T18:30:15.244,2024-04-05T18:32:28,"{""id"": 4923531099, ""qualifierId"": 233, ""value"": ""594""}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,true,,true,NaN,NaN,NaN,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,,NaN,51.1,8.2,NaN,,,,,97.8,50.9,NaN,true,NaN,NaN,NaN,NaN,594,0.027408655732870102,0.0343,,,3,2,true,,,NaN,NaN,,,,NaN,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2667741641,632,13,2,74,57,N. Thomsen,4a0jmv6qmwn01iuqp1mhnyzth,1,89.7,47.3,2024-04-05T18:32:59.345,2024-04-05T18:34:19,"{""id"": 4923539559, ""qualifierId"": 326, ""value"": ""3""}",NaN,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,true,NaN,NaN,true,true,NaN,NaN,,NaN,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,,NaN,42.4,18.1,true,,,,,NaN,NaN,NaN,NaN,NaN,NaN,98.2,49.6,NaN,0.07036839425563812,NaN,,,3,2,true,,,NaN,NaN,,,,true,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2667747593,681,15,2,81,1,M. Bøttker,8xfqengyrwgxhhi86ok88vf2s,1,78.6,52.2,2024-04-05T18:39:03.165,2024-04-05T18:42:39,"{""id"": 4923585681, ""qualifierId"": 102, ""value"": ""48.7""}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,NaN,true,NaN,NaN,true,NaN,NaN,,true,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,,NaN,48.7,5.1,NaN,,,,,98.8,51.8,NaN,NaN,NaN,true,NaN,NaN,650,0.056180693209171295,0.0499,,,2,3,NaN,,,NaN,NaN,,,,NaN,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2667753561,700,15,2,87,3,A. Hvid,c319um8g0k94cufcv0cfywcno,1,85.8,57.0,2024-04-05T18:45:05.858,2024-04-05T18:46:22,"{""id"": 4923603305, ""qualifierId"": 147, ""value"": ""54.0""}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,,true,Center,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,52.2,3.2,NaN,,,,,94.1,54.0,NaN,true,true,NaN,NaN,NaN,731,0.5201619267463684,0.5822,,,1,1,NaN,,,NaN,NaN,,,,NaN,,,true,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2667753769,736,16,2,87,18,S. Clemmensen,as7qhgi67gngq0nb3zmwg8jro,1,80.4,53.0,2024-04-05T18:45:19.923,2024-04-05T18:46:50,"{""id"": 4923603845, ""qualifierId"": 22}",1.0,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,NaN,true,NaN,NaN,true,NaN,NaN,,true,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,,NaN,46.4,3.2,NaN,,,,,NaN,NaN,NaN,NaN,NaN,NaN,90.4,52.5,NaN,0.061991218477487564,0.3061,,,3,2,NaN,,,2024-04-05 19:45:18.682,87:16.813,,,,NaN,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
ajtb177oqwawkdwbqhldmq6mx,B 93,2667760381,790,15,2,93,31,S. Clemmensen,as7qhgi67gngq0nb3zmwg8jro,1,63.3,62.0,2024-04-05T18:51:33.551,2024-04-05T18:52:50,"{""id"": 4923689525, ""qualifierId"": 233, ""value"": ""759""}",NaN,5246j43hbqx50h44421ooghsk,B 93 vs Helsingør,2024-04-05,,NaN,,NaN,NaN,true,NaN,true,NaN,NaN,,NaN,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,,NaN,49.6,3.2,NaN,,,,,90.4,54.5,NaN,NaN,NaN,true,NaN,NaN,759,0.011809363961219788,0.0253,,,2,2,NaN,,,NaN,NaN,,,,true,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,NaN,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2671992901,5,13,1,0,10,S. Yatéké,9ircna8pbskreztmy1wiqwx9m,1,80.5,64.2,2024-04-13T16:30:53.218,2024-04-16T12:29:14,"{""id"": 4946364281, ""qualifierId"": 22}",NaN,53y896fbzxk5rcptlh4qatyj8,Helsingør vs Hillerød,2024-04-13,,NaN,,NaN,true,NaN,NaN,true,NaN,NaN,NaN,NaN,Center,,NaN,,true,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,33.3,27.8,true,,true,,NaN,89.0,52.5,true,NaN,NaN,true,96.5,52.2,NaN,0.01826944388449192,NaN,NaN,true,3,2,NaN,NaN,,NaN,NaN,,NaN,NaN,true,,,,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,NaN,,,,,,NaN,,NaN,NaN,,NaN,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2671993007,5,16,1,0,12,G. Arndal-Lauritzen,5i6n6yne6fh410vk7p7kkokmi,1,9.4,47.2,2024-04-13T16:30:55.768,2024-04-16T11:18:41,"{""id"": 4956010741, ""qualifierId"": 396, ""value"": ""52.2""}",NaN,53y896fbzxk5rcptlh4qatyj8,Helsingør vs Hillerød,2024-04-13,,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,Center,,NaN,,true,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,53.0,26.6,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.3,51.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,2024-04-13 17:30:55.165,00:12.393,,98.4,52.2,NaN,,,,NaN,,,,NaN,,,true,,OWN_GOAL,464110,4806,5,,,,,,NaN,,NaN,NaN,,NaN,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2671998207,56,13,1,4,4,A. Justinussen,uiyol728wan4mxco2foplknp,1,87.4,63.2,2024-04-13T16:34:46.938,2024-04-16T12:29:10,"{""id"": 4946390133, ""qualifierId"": 56, ""value"": ""Center""}",1.0,53y896fbzxk5rcptlh4qatyj8,Helsingør vs Hillerød,2024-04-13,,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,Center,,true,,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,57.0,37.5,NaN,,NaN,,NaN,NaN,NaN,NaN,true,true,NaN,96.8,54.2,NaN,0.15420329570770264,NaN,NaN,NaN,2,1,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,NaN,,,,,,NaN,,NaN,NaN,,NaN,,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2672009779,98,15,1,13,20,S. Yatéké,9ircna8pbskreztmy1wiqwx9m,1,86.7,59.7,2024-04-13T16:44:03.295,2024-04-16T12:29:09,"{""id"": 4946452213, ""qualifierId"": 22}",1.0,53y896fbzxk5rcptlh4qatyj8,Helsingør vs Hillerød,2024-04-13,,NaN,,true,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,,48.6,24.1,true,,NaN,,NaN,96.5,50.5,NaN,true,NaN,true,NaN,NaN,143,0.0740426778793335,0.1074,NaN,NaN,2,2,true,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,NaN,,,,,,NaN,,NaN,NaN,,NaN,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2672007185,120,15,1,10,55,A. Justinussen,uiyol728wan4mxco2foplknp,1,67.1,60.2,2024-04-13T16:41:37.959,2024-04-13T16:55:54,"{""id"": 4946437929, ""qualifierId"": 26}",NaN,53y896fbzxk5rcptlh4qatyj8,Helsingør vs Hillerød,2024-04-13,,NaN,,NaN,true,NaN,true,NaN,NaN,NaN,true,NaN,Center,,NaN,,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,,50.5,14.6,NaN,,NaN,,NaN,98.5,50.7,NaN,NaN,NaN,NaN,NaN,NaN,74,0.027332548052072525,0.0202,NaN,NaN,1,3,NaN,NaN,,NaN,NaN,,NaN,NaN,true,,,,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,NaN,,,,,,NaN,,NaN,NaN,,NaN,,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2672012745,122,16,1,15,57,S. Yatéké,9ircna8pbskreztmy1wiqwx9m,1,85.4,47.0,2024-04-13T16:46:40.221,2024-04-13T16:56:52,"{""id"": 4946467993, ""qualifierId"": 22}",NaN,53y896fbzxk5rcptlh4qatyj8,Helsingør vs Hillerød,2024-04-13,,NaN,,true,NaN,NaN,true,true,NaN,NaN,NaN,NaN,Center,,NaN,,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,,51.8,2.5,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,true,true,92.1,48.0,NaN,0.5112248063087463,0.643,NaN,true,1,1,NaN,NaN,,2024-04-13 17:46:39.293,15:56.521,,9.2,52.3,true,,,,true,,,,NaN,,,NaN,,NaN,NaN,NaN,NaN,,,,,,NaN,,NaN,true,,NaN,,,,,,,,,,
