id,contestantId,team_name,playerName,playerId,q_qualifierId,q_value,match_id,label,date
2572963959,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,S. Pingel,3epwf56ozg73hueacwmckk0r9,321,0.10972137004137039,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572964975,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,B. Kücükylidiz,bpldj4qdzfdm1n739atcadbmc,321,0.024066142737865448,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572965009,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,S. Pingel,3epwf56ozg73hueacwmckk0r9,321,0.022931454703211784,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572967929,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,T. Arndal,1n4eldqa7h9jvcx1693zqu06i,321,0.03449030593037605,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572969681,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,N. Schmidt,5dlh0fa9yo6z283w9p58xmnoq,321,0.044454414397478104,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572973467,b2vft81kyjurzbmekvgrqwr64,Hobro,M. Freundlich,cuufy3ioo1kio56er2cfn0mqc,321,0.01541044469922781,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572972037,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,T. Arndal,1n4eldqa7h9jvcx1693zqu06i,321,0.04918268322944641,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572984689,b2vft81kyjurzbmekvgrqwr64,Hobro,F. Elkær,3qjm9ada1em0wt6ti5l352q96,321,0.17003387212753296,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572975439,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,T. Arndal,1n4eldqa7h9jvcx1693zqu06i,321,0.0329568088054657,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572987699,b2vft81kyjurzbmekvgrqwr64,Hobro,L. Skjellerup,iygkwt0uv3gt899wmlbwc296,321,0.15565145015716553,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572982713,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,B. Kücükylidiz,bpldj4qdzfdm1n739atcadbmc,321,0.018473420292139053,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572985241,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,A. Hassan,73zwo9lvgzvri6s5gp34b2hnt,321,0.05960794538259506,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572988317,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,A. Hassan,73zwo9lvgzvri6s5gp34b2hnt,321,0.03517196327447891,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572991869,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,M. Due Grandt,2tcdx5rp7vujnlid4oqqxdogk,321,0.021808788180351257,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572992693,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,S. Pingel,3epwf56ozg73hueacwmckk0r9,321,0.03933694586157799,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2573004927,b2vft81kyjurzbmekvgrqwr64,Hobro,L. Skjellerup,iygkwt0uv3gt899wmlbwc296,321,0.27831798791885376,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572995365,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,A. Hassan,73zwo9lvgzvri6s5gp34b2hnt,321,0.019468136131763458,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2573014097,b2vft81kyjurzbmekvgrqwr64,Hobro,L. Skjellerup,iygkwt0uv3gt899wmlbwc296,321,0.017332851886749268,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572997917,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,A. Ahmad,4csz412vb3lquessbnf999ct0,321,0.035796187818050385,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572999711,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,S. Pingel,3epwf56ozg73hueacwmckk0r9,321,0.038998644798994064,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2572999721,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,A. Højmark-Jensen,85s00xohkxaor9nmp7s17qwa1,321,0.18737608194351196,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2573000591,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,V. Schousboe,bgd377c7d3jfjd3yo3e02f0iy,321,0.04647296667098999,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2573003885,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,A. Højmark-Jensen,85s00xohkxaor9nmp7s17qwa1,321,0.08262079954147339,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2573004739,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,G. Arndal-Lauritzen,5i6n6yne6fh410vk7p7kkokmi,321,0.036391787230968475,9ehqi50v66s64uked126f0650,Hillerød vs Hobro,2023-08-04
2573195591,4d5ca1j5czw1oo6zu727ggxp,Helsingør,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,321,0.38015836477279663,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573196215,4d5ca1j5czw1oo6zu727ggxp,Helsingør,O. Drost,1n4t6k5k2on5iihoc59brxi3t,321,0.03225371614098549,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573205367,4d5ca1j5czw1oo6zu727ggxp,Helsingør,R. Marcus,ahs6m7vvgmj6ydqok7as4nx0,321,0.02372235246002674,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573204703,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,A. Simon Okosun,a7eramyy1bd8msxmg84ctc8ut,321,0.046850964426994324,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573204745,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,O. Buch,y4dl1rer075c9wz6zhx7skbt,321,0.3873704671859741,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573206483,4d5ca1j5czw1oo6zu727ggxp,Helsingør,S. Yatéké,9ircna8pbskreztmy1wiqwx9m,321,0.03449604660272598,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573208419,4d5ca1j5czw1oo6zu727ggxp,Helsingør,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,321,0.010763050988316536,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573208681,4d5ca1j5czw1oo6zu727ggxp,Helsingør,D. Norouzi,d43hrj4xi5xdij00jplvqju1h,321,0.03563053160905838,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573208909,4d5ca1j5czw1oo6zu727ggxp,Helsingør,F. Helstrup,5ojtpz2h5kjoaq3cwcfjrf6c5,321,0.03911147639155388,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573209167,4d5ca1j5czw1oo6zu727ggxp,Helsingør,O. Drost,1n4t6k5k2on5iihoc59brxi3t,321,0.011920087039470673,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573210689,4d5ca1j5czw1oo6zu727ggxp,Helsingør,K. Enghardt,khqldwfq14b7giakss24l9t5,321,0.028366750106215477,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573212117,4d5ca1j5czw1oo6zu727ggxp,Helsingør,R. Marcus,ahs6m7vvgmj6ydqok7as4nx0,321,0.09607525169849396,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573216299,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,L. Jensen,139g7ilwvcpl519v3scnweg2d,321,0.04117976501584053,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573217553,4d5ca1j5czw1oo6zu727ggxp,Helsingør,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,321,0.024769624695181847,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573218133,4d5ca1j5czw1oo6zu727ggxp,Helsingør,M. Knudsen,7mz3eeftobqmj35uu0ax1vbhl,321,0.025888623669743538,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573228019,4d5ca1j5czw1oo6zu727ggxp,Helsingør,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,321,0.03314527869224548,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573231589,4d5ca1j5czw1oo6zu727ggxp,Helsingør,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,321,0.08803510665893555,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573231853,4d5ca1j5czw1oo6zu727ggxp,Helsingør,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,321,0.04260461404919624,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573232953,4d5ca1j5czw1oo6zu727ggxp,Helsingør,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,321,0.013486788608133793,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573230815,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,L. Steffensen,9l89n30nejpn2u22ygvchwnze,321,0.12001537531614304,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573231239,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,L. Steffensen,9l89n30nejpn2u22ygvchwnze,321,0.01307020615786314,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573233685,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,M. Greve,ef7l91pb4w6yk7lijxjxlievp,321,0.015586141496896744,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573237339,4d5ca1j5czw1oo6zu727ggxp,Helsingør,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,321,0.07670076936483383,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573235001,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,L. Jensen,139g7ilwvcpl519v3scnweg2d,321,0.13679294288158417,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573242605,4d5ca1j5czw1oo6zu727ggxp,Helsingør,S. Yatéké,9ircna8pbskreztmy1wiqwx9m,321,0.0234665684401989,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573245287,4d5ca1j5czw1oo6zu727ggxp,Helsingør,S. Yatéké,9ircna8pbskreztmy1wiqwx9m,321,0.24682557582855225,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573246083,4d5ca1j5czw1oo6zu727ggxp,Helsingør,M. Brems,2n4w77c099dyp51f44djz50tm,321,0.03580198064446449,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573246385,4d5ca1j5czw1oo6zu727ggxp,Helsingør,N. Bagger,eghsr9dfuel5vr3o3uogs2ot0,321,0.01414469163864851,9es8giipq6pl4gmc1adt2vs44,Vendsyssel vs Helsingør,2023-08-05
2573224353,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,J. Vetter,3ywgt5v070xudujs9f7cuqm7d,321,0.015328585170209408,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573226189,ajtb177oqwawkdwbqhldmq6mx,B 93,E. Ogude,b12s22klt31o16liuuce95n11,321,0.13624604046344757,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573225875,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,J. Kiilerich,c1kv9ybtguhs625d1vwlwa6ay,321,0.014889386482536793,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573227471,ajtb177oqwawkdwbqhldmq6mx,B 93,E. Ogude,b12s22klt31o16liuuce95n11,321,0.05259231477975845,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573230539,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,D. Wilkins,5q4p56lg1vjsqo824aql0e1d6,321,0.7884,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573230559,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,321,0.03027193807065487,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573235191,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,S. Sommer,77ukg02lmfn6r70xfkw9607op,321,0.13080774247646332,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573240237,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,S. Sommer,77ukg02lmfn6r70xfkw9607op,321,0.1143081933259964,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573241891,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,D. Wilkins,5q4p56lg1vjsqo824aql0e1d6,321,0.039913710206747055,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573242365,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,M. Jespersen,7nt9il7b9vvtgfco15bdpfpx,321,0.019535107538104057,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573244989,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,321,0.09085105359554291,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573244999,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,T. Mikkelsen,3l0wq19mq865qi29ndtb0axn9,321,0.6724540591239929,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573254245,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,T. Mikkelsen,3l0wq19mq865qi29ndtb0axn9,321,0.01584702730178833,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573257631,ajtb177oqwawkdwbqhldmq6mx,B 93,J. Erenbjerg,a6z9meo0yksv97ntwe0q2k650,321,0.09016238152980804,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573274971,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,D. Wilkins,5q4p56lg1vjsqo824aql0e1d6,321,0.03460774943232536,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573260569,ajtb177oqwawkdwbqhldmq6mx,B 93,J. Erenbjerg,a6z9meo0yksv97ntwe0q2k650,321,0.02567613311111927,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573283987,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,J. Kiilerich,c1kv9ybtguhs625d1vwlwa6ay,321,0.018857944756746292,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573294639,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,J. Kiilerich,c1kv9ybtguhs625d1vwlwa6ay,321,0.06772991269826889,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573279593,ajtb177oqwawkdwbqhldmq6mx,B 93,D. Thøgersen,bvc80w5ai425plu54nhgx5fxl,321,0.03863362967967987,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573284553,ajtb177oqwawkdwbqhldmq6mx,B 93,J. Erenbjerg,a6z9meo0yksv97ntwe0q2k650,321,0.027863753959536552,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573322115,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,321,0.05558108165860176,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573302821,ajtb177oqwawkdwbqhldmq6mx,B 93,S. Clemmensen,as7qhgi67gngq0nb3zmwg8jro,321,0.015030601061880589,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573309139,ajtb177oqwawkdwbqhldmq6mx,B 93,S. Clemmensen,as7qhgi67gngq0nb3zmwg8jro,321,0.12370410561561584,9f0yduqxyrown55sj6tvzzy1g,B 93 vs Kolding,2023-08-05
2573820917,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,I. Nikolov,bh06w40pwo6dy3cjrw3r2i0ru,321,0.0532248429954052,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573821839,9p2s410bvc59jz238ugicc3fn,Næstved,F. Ellegaard,axku82d0k0yneq3cgw2rztox6,321,0.20497123897075653,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573823425,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,P. Christiansen,djxtqxvqxd70prbr1gkwjp3sa,321,0.03147567808628082,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573823903,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,K. Ingason,a8opuarwq9byw73nhfgvo9nca,321,0.08334476500749588,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573824341,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,P. Christiansen,djxtqxvqxd70prbr1gkwjp3sa,321,0.44263145327568054,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573826705,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,R. Vinderslev,5j9d1plbsd5ic01r3ggziutwp,321,0.032819733023643494,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573828839,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,M. Agger,adg5dfvzxjrzlz1n2jsfeyx3o,321,0.6606051921844482,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573831339,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,M. Agger,adg5dfvzxjrzlz1n2jsfeyx3o,321,0.048682525753974915,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573832313,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,P. Christiansen,djxtqxvqxd70prbr1gkwjp3sa,321,0.057510100305080414,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573836997,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,J. Thorsen,3b8zmft8guvxlwfl1ystmjzkl,321,0.12273760885000229,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573840513,9p2s410bvc59jz238ugicc3fn,Næstved,J. Madsen,eso2tbbpnxu9qvx6zy07m5jx0,321,0.23844823241233826,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573844561,9p2s410bvc59jz238ugicc3fn,Næstved,S. Dhaflaoui,dcj1r91o3t276o924heml8stl,321,0.06763653457164764,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573845907,9p2s410bvc59jz238ugicc3fn,Næstved,L. Henriksen,6g671k5lvgoo2bgub2516q1w4,321,0.013484383933246136,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573843323,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,S. Wæver,dglnk6pm8tm5cvb9dgqlz6kus,321,0.02820770815014839,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573843829,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,I. Nikolov,bh06w40pwo6dy3cjrw3r2i0ru,321,0.08481340855360031,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573865835,9p2s410bvc59jz238ugicc3fn,Næstved,M. Mølvadgaard,24dnlh5ep1kag3tivpwu832sp,321,0.022936150431632996,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573871719,9p2s410bvc59jz238ugicc3fn,Næstved,M. Høst,17zahtopt5x8nvrrv5g6ool49,321,0.05021195113658905,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573879599,9p2s410bvc59jz238ugicc3fn,Næstved,J. Madsen,eso2tbbpnxu9qvx6zy07m5jx0,321,0.023522350937128067,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573877401,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,S. Emini,5x8064b3yr7txk0czddfjtffu,321,0.026397472247481346,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573890339,9p2s410bvc59jz238ugicc3fn,Næstved,J. Madsen,eso2tbbpnxu9qvx6zy07m5jx0,321,0.9668379426002502,9f9widmhypm4d08lme1ounu38,Næstved vs SønderjyskE,2023-08-06
2573899007,36g6ifzjliec1jqnbtf7yesme,AaB,O. Ross,5lz41celw55rz3zh8pohclw5w,321,0.1206207275390625,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573902829,6wwwud48qahpwrfxs20334qk5,Fredericia,E. Dall,91xtn2wlot8g8ue89zn4iiyqy,321,0.060335952788591385,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573907021,36g6ifzjliec1jqnbtf7yesme,AaB,L. Andersen,8kmwxl1xblwfsb0h40mkgrlcl,321,0.06510401517152786,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573912581,36g6ifzjliec1jqnbtf7yesme,AaB,O. Ross,5lz41celw55rz3zh8pohclw5w,321,0.038849640637636185,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573912623,36g6ifzjliec1jqnbtf7yesme,AaB,Allan Sousa,acd2suy0kx4a4z5xfi1qiwiqx,321,0.1607656031847,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573919949,6wwwud48qahpwrfxs20334qk5,Fredericia,A. Jakobsen,hm7w2b4a6j0q3bprq118r5uy,321,0.010753534734249115,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573912679,36g6ifzjliec1jqnbtf7yesme,AaB,J. Ahlmann,bmz2yqayufuyy33p3drvtjgt1,321,0.11097867041826248,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573920625,6wwwud48qahpwrfxs20334qk5,Fredericia,G. Marcussen,ayxi2m0g0pm6rl1ba5pto66z9,321,0.021919632330536842,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573921901,6wwwud48qahpwrfxs20334qk5,Fredericia,T. Bach,5lssweodhkyifhj333v6f6r6c,321,0.06064072996377945,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573927929,6wwwud48qahpwrfxs20334qk5,Fredericia,M. Wohlgemuth,e8vt8711wb40afht2v13omket,321,0.06355399638414383,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573915733,36g6ifzjliec1jqnbtf7yesme,AaB,Allan Sousa,acd2suy0kx4a4z5xfi1qiwiqx,321,0.04241310432553291,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573930161,6wwwud48qahpwrfxs20334qk5,Fredericia,G. Marcussen,ayxi2m0g0pm6rl1ba5pto66z9,321,0.4199274182319641,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573930533,6wwwud48qahpwrfxs20334qk5,Fredericia,A. Jakobsen,hm7w2b4a6j0q3bprq118r5uy,321,0.0793994665145874,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573935013,6wwwud48qahpwrfxs20334qk5,Fredericia,E. Simonsen,45ssaw51hm80y1tfalyesap9m,321,0.02042439393699169,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573928961,36g6ifzjliec1jqnbtf7yesme,AaB,K. Jørgensen,de0dokhb6u6hts2hu5aupgiga,321,0.04314418509602547,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573929203,36g6ifzjliec1jqnbtf7yesme,AaB,L. Kramer,7yst1mucy7jynmpzu1thox2i,321,0.12197989225387573,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573932211,36g6ifzjliec1jqnbtf7yesme,AaB,R. Thelander,cw6s5hf1tytvb98vjuosz9r6d,321,0.10430477559566498,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573936793,36g6ifzjliec1jqnbtf7yesme,AaB,M. Widell,3q4tnk1z46lop4rbdpjtfoc2c,321,0.04296938329935074,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573936827,36g6ifzjliec1jqnbtf7yesme,AaB,Allan Sousa,acd2suy0kx4a4z5xfi1qiwiqx,321,0.7551407814025879,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573938321,36g6ifzjliec1jqnbtf7yesme,AaB,N. Helenius,rv6r0bwbl75er38wklyfpsr9,321,0.07436906546354294,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573938661,36g6ifzjliec1jqnbtf7yesme,AaB,K. Jørgensen,de0dokhb6u6hts2hu5aupgiga,321,0.04343266785144806,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573939013,36g6ifzjliec1jqnbtf7yesme,AaB,R. Thelander,cw6s5hf1tytvb98vjuosz9r6d,321,0.06693898141384125,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573946557,6wwwud48qahpwrfxs20334qk5,Fredericia,J. Jessen,6wfu6s6xo5zjeke21fgbouql0,321,0.028051182627677917,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573944899,36g6ifzjliec1jqnbtf7yesme,AaB,T. Prica,3v40cf58jryvu4l4cxu4w9ht6,321,0.05618424341082573,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573945121,36g6ifzjliec1jqnbtf7yesme,AaB,M. Widell,3q4tnk1z46lop4rbdpjtfoc2c,321,0.05981453135609627,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573949053,6wwwud48qahpwrfxs20334qk5,Fredericia,A. Jakobsen,hm7w2b4a6j0q3bprq118r5uy,321,0.03678223490715027,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
2573950341,6wwwud48qahpwrfxs20334qk5,Fredericia,J. Jessen,6wfu6s6xo5zjeke21fgbouql0,321,0.10676713287830353,9fiq3frvkw66ej9gcfq6sfdhw,AaB vs Fredericia,2023-08-06
